회사명,거래소코드,회계년도,당기순이익(손실)(요약)(IFRS)(백만원),당기순이익(손실)(요약)(IFRS연결)(백만원),자산(*)(요약)(IFRS)(백만원),자산(*)(요약)(IFRS연결)(백만원),부채(*)(요약)(IFRS)(백만원),부채(*)(요약)(IFRS연결)(백만원)
(주)이엠앤아이,083470,2016/12,3379,-3130,102783,103485,43217,56795
(주)이엠앤아이,083470,2017/12,-26736,-33748,76493,69805,43325,55019
(주)이엠앤아이,083470,2018/12,-69866,-48767,13879,32297,47604,63836
(주)이엠앤아이,083470,2019/12,29970,27250,9234,9942,4136,5395
(주)이엠앤아이,083470,2020/12,-3243,-3649,17611,17737,11230,12245
(주)이엠앤아이,083470,2021/12,-4289,-1691,14639,17482,9316,10573
(주)이엠텍,091120,2011/12,-1451,2456,57643,80987,30282,47895
(주)이엠텍,091120,2012/12,13159,19574,91345,121429,41443,60626
(주)이엠텍,091120,2013/12,20823,23124,97770,126268,25237,40508
(주)이엠텍,091120,2014/12,13507,10287,119884,174922,32510,75104
(주)이엠텍,091120,2015/12,15507,12340,133724,179847,29109,65529
(주)이엠텍,091120,2016/12,7396,12289,142585,193430,32331,69210
(주)이엠텍,091120,2017/12,3920,5935,158552,202562,24455,55350
(주)이엠텍,091120,2018/12,31748,23678,251443,288618,65091,97024
(주)이엠텍,091120,2019/12,-8489,-441,192834,239273,24897,56991
(주)이엠텍,091120,2020/12,11828,630,248585,283213,63204,94516
(주)이엠텍,091120,2021/12,20081,34140,288914,365925,75551,131127
(주)이오테크닉스,039030,2011/12,14840,17717,246251,258380,66185,79421
(주)이오테크닉스,039030,2012/12,26483,27640,301814,313736,96180,109235
(주)이오테크닉스,039030,2013/12,27539,34507,335188,351916,103260,114575
(주)이오테크닉스,039030,2014/12,44055,42323,358370,379647,82679,99519
(주)이오테크닉스,039030,2015/12,23088,24701,355971,372881,58623,67831
(주)이오테크닉스,039030,2016/12,7038,19443,394336,408605,91522,86430
(주)이오테크닉스,039030,2017/12,18364,42991,400332,438475,80642,77064
(주)이오테크닉스,039030,2018/12,5478,21883,372995,428464,52078,49685
(주)이오테크닉스,039030,2019/12,7255,11846,383936,446386,54517,52599
(주)이오테크닉스,039030,2020/12,30884,21554,428392,481156,73268,71342
(주)이오테크닉스,039030,2021/12,65725,72350,497110,566045,79927,81265
(주)이즈미디어,181340,2011/12,,,,,,
(주)이즈미디어,181340,2012/12,,,,,,
(주)이즈미디어,181340,2013/12,,,,,,
(주)이즈미디어,181340,2014/12,2635,2635,30594,30594,15951,15951
(주)이즈미디어,181340,2015/12,2470,2445,40186,39958,23476,23276
(주)이즈미디어,181340,2016/12,4119,4167,50737,56503,29889,35649
(주)이즈미디어,181340,2017/12,-910,329,63220,68989,29790,34368
(주)이즈미디어,181340,2018/12,3106,3506,74083,81222,37570,43123
(주)이즈미디어,181340,2019/12,-1489,-1768,70287,75839,35817,39984
(주)이즈미디어,181340,2020/12,-16859,-17924,50832,51679,32747,33328
(주)이즈미디어,181340,2021/12,-19605,-19859,67764,68804,50621,51559
(주)이지,037370,2011/12,3420,463,57224,76444,4797,24048
(주)이지,037370,2012/12,5276,-1172,72798,85034,15482,34200
(주)이지,037370,2013/12,4961,4749,78016,86647,16113,31438
(주)이지,037370,2014/12,2706,3155,80888,93949,16654,36190
(주)이지,037370,2015/12,2723,-4934,95311,98660,28729,46269
(주)이지,037370,2016/12,321,-121,89597,97836,23070,44982
(주)이지,037370,2017/12,-1345,-1002,74450,97420,23723,45706
(주)이지,037370,2018/12,-16438,-17149,59589,73329,25652,39116
(주)이지,037370,2019/12,1479,-650,66202,77199,30783,43631
(주)이지,037370,2020/12,-2274,-6764,98623,133506,51577,85655
(주)이지,037370,2021/12,4751,4245,83464,145607,23695,86952
(주)이지바이오,353810,2020/12,10425,,89822,,55782,
(주)이지바이오,353810,2021/12,10335,10842,109503,117694,67346,72279
(주)이지트로닉스,377330,2015/12,,,,,,
(주)이지트로닉스,377330,2016/12,,,,,,
(주)이지트로닉스,377330,2017/12,,,,,,
(주)이지트로닉스,377330,2018/12,,,,,,
(주)이지트로닉스,377330,2019/12,,,,,,
(주)이지트로닉스,377330,2020/12,3552,,34290,,14673,
(주)이지트로닉스,377330,2021/12,94,,36299,,16421,
(주)이지홀딩스,035810,2011/12,4776,6987,300561,1081533,150624,824288
(주)이지홀딩스,035810,2012/12,14417,22599,286766,1230494,121505,946956
(주)이지홀딩스,035810,2013/12,15131,10797,341211,1474743,156335,1113466
(주)이지홀딩스,035810,2014/12,17403,17421,352225,1494403,140776,1126936
(주)이지홀딩스,035810,2015/12,16178,15464,385010,1581004,147626,1181669
(주)이지홀딩스,035810,2016/12,20068,33128,389282,1509864,134541,971842
(주)이지홀딩스,035810,2017/12,16268,50878,407908,1480823,125981,895209
(주)이지홀딩스,035810,2018/12,5954,41687,492579,1703702,199251,1042006
(주)이지홀딩스,035810,2019/12,15136,-13029,455353,1782657,151654,1052416
(주)이지홀딩스,035810,2020/12,61922,84525,411959,1799077,125449,1038912
(주)이지홀딩스,035810,2021/12,3657,9208,518563,2313397,181545,1383166
(주)이큐셀,160600,2011/12,,,,,,
(주)이큐셀,160600,2012/12,,,,,,
(주)이큐셀,160600,2013/12,253,,31701,,21921,
(주)이큐셀,160600,2014/12,3473,,30852,,17596,
(주)이큐셀,160600,2015/12,6373,6306,53525,53475,21509,21527
(주)이큐셀,160600,2016/12,806,562,56684,65326,23829,32783
(주)이큐셀,160600,2017/12,1783,685,67284,73911,29158,37197
(주)이큐셀,160600,2018/12,5819,5193,77122,86441,38453,49737
(주)이큐셀,160600,2019/12,-39569,-39731,76453,81964,57607,64990
(주)이큐셀,160600,2021/06,-574,-262,25135,38342,10476,23316
(주)이크레더블,092130,2011/09,5669,5669,26050,26050,4159,4159
(주)이크레더블,092130,2012/09,5421,5620,27716,28296,3897,4277
(주)이크레더블,092130,2013/12,5333,5959,29860,31315,4307,4830
(주)이크레더블,092130,2014/12,5743,6472,31973,34234,4531,5131
(주)이크레더블,092130,2015/12,7028,7793,35464,38388,5164,5707
(주)이크레더블,092130,2016/12,9253,9845,41268,44621,6774,7154
(주)이크레더블,092130,2017/12,10272,10905,45426,49407,7043,7418
(주)이크레더블,092130,2018/12,11807,12525,51906,56608,8099,8478
(주)이크레더블,092130,2019/12,12957,13652,57252,62637,8557,8924
(주)이크레더블,092130,2020/12,12440,13051,61302,67495,9080,9643
(주)이크레더블,092130,2021/12,13196,13926,67053,74068,10064,10721
(주)이푸른,185280,2011/12,,,,,,
(주)이푸른,185280,2012/12,,,,,,
(주)이푸른,185280,2013/12,,,,,,
(주)이푸른,185280,2014/12,,,,,,
(주)이푸른,185280,2015/12,,,,,,
(주)이퓨쳐,134060,2011/12,-108,,18959,,2583,
(주)이퓨쳐,134060,2012/12,42,,18979,,2631,
(주)이퓨쳐,134060,2013/12,770,,20289,,3617,
(주)이퓨쳐,134060,2014/12,622,,19653,,2490,
(주)이퓨쳐,134060,2015/12,-358,,19710,,2929,
(주)이퓨쳐,134060,2016/12,188,,21322,,4374,
(주)이퓨쳐,134060,2017/12,-580,,19675,,3179,
(주)이퓨쳐,134060,2018/12,333,,20536,,3664,
(주)이퓨쳐,134060,2019/12,1713,,23120,,4729,
(주)이퓨쳐,134060,2020/12,537,,21659,,3478,
(주)이퓨쳐,134060,2021/12,1700,,22744,,3269,
(주)인바디,041830,2011/12,5304,5648,41487,43849,333,1704
(주)인바디,041830,2012/12,4326,5643,45461,48163,526,2028
(주)인바디,041830,2013/12,5567,6194,50908,53673,951,2114
(주)인바디,041830,2014/12,8746,8879,59933,63171,1774,3561
(주)인바디,041830,2015/12,15540,17315,77084,82530,4202,6180
(주)인바디,041830,2016/12,16020,16989,90675,97059,2862,4727
(주)인바디,041830,2017/12,17971,19331,103818,112025,2247,5509
(주)인바디,041830,2018/12,20032,19551,124824,131686,5097,7154
(주)인바디,041830,2019/12,21727,20406,141768,154904,5674,15073
(주)인바디,041830,2020/12,16652,17555,150720,166150,4824,15968
(주)인바디,041830,2021/12,27154,33982,178519,203760,7292,19978
(주)인벤티지랩,389470,2020/12,-12880,,22337,,5628,
(주)인벤티지랩,389470,2021/12,-9271,,31724,,5233,
(주)인산가,062580,2011/12,,,,,,
(주)인산가,062580,2012/12,,,,,,
(주)인산가,062580,2013/12,,,,,,
(주)인산가,062580,2014/12,,,,,,
(주)인산가,062580,2015/12,,,,,,
(주)인산가,062580,2016/12,1039,2312,22291,23946,12562,13861
(주)인산가,062580,2017/12,2805,3231,26530,28974,13874,15536
(주)인산가,277410,2017/12,,,,,,
(주)인산가,277410,2018/12,-1036,-930,32524,34921,9206,10714
(주)인산가,277410,2019/12,2880,3155,47097,49776,17515,19030
(주)인산가,277410,2020/12,4003,4761,61900,65151,29050,30380
(주)인산가,277410,2021/12,5709,6395,84271,88164,36727,38013
(주)인성정보,033230,2011/12,823,3973,69571,140407,38337,99311
(주)인성정보,033230,2012/12,1848,2513,83005,150107,50071,105972
(주)인성정보,033230,2013/12,4929,7233,81805,148039,43961,97753
(주)인성정보,033230,2014/12,-5225,-3351,96651,175382,64656,129746
(주)인성정보,033230,2015/12,-5488,-10696,87608,164014,61238,129567
(주)인성정보,033230,2016/12,1101,1168,89318,156669,55156,121077
(주)인성정보,033230,2017/12,-3542,-3737,77053,144742,34740,100956
(주)인성정보,033230,2018/12,-69,-377,89844,171536,49918,130348
(주)인성정보,033230,2019/12,-400,-352,98715,182910,60455,143360
(주)인성정보,033230,2020/12,-6587,-6677,102500,182575,58209,137078
(주)인성정보,033230,2021/12,1253,766,114847,191904,42250,117496
(주)인스프리트,073130,2011/12,-33598,-32813,33263,33221,32322,32459
(주)인지디스플레이,037330,2011/12,13796,29465,147424,354606,53082,200515
(주)인지디스플레이,037330,2012/12,14069,21317,131684,279839,24253,110076
(주)인지디스플레이,037330,2013/12,1752,-9006,144986,268503,36408,108047
(주)인지디스플레이,037330,2014/12,2695,2881,148894,257666,39534,95110
(주)인지디스플레이,037330,2015/12,-5168,3949,145720,255336,42263,87979
(주)인지디스플레이,037330,2016/12,4861,8489,146480,265272,40227,95169
(주)인지디스플레이,037330,2017/12,4430,1324,147071,269724,39232,108097
(주)인지디스플레이,037330,2018/12,3817,12152,140113,270075,31127,98102
(주)인지디스플레이,037330,2019/12,12364,8555,311382,441621,174747,253143
(주)인지디스플레이,037330,2020/12,7136,22187,322178,455173,181751,253684
(주)인지디스플레이,037330,2021/12,454,7908,319151,496155,182603,287677
(주)인지소프트,100030,2011/12,2148,,26680,,1035,
(주)인지소프트,100030,2012/12,1946,1946,28901,33965,1685,4786
(주)인지소프트,100030,2013/12,3796,3897,31570,35413,1781,3559
(주)인지소프트,100030,2014/12,1002,1248,31474,34794,1025,2191
(주)인지소프트,100030,2015/12,297,70,30574,34098,980,2626
(주)인지소프트,100030,2016/12,1138,144,31428,34015,936,2213
(주)인지소프트,100030,2017/12,957,977,32620,32020,1022,2146
(주)인지소프트,100030,2018/12,722,4405,32933,36280,1364,2959
(주)인지소프트,100030,2019/12,-6078,-1523,26732,37970,1112,6040
(주)인지소프트,100030,2020/12,2320,5216,41516,56014,14003,19003
(주)인지소프트,100030,2021/12,8657,9574,51212,66830,15038,20239
(주)인콘,083640,2011/12,1920,2579,35443,45094,11254,17522
(주)인콘,083640,2012/12,3228,1469,34497,34497,7506,7506
(주)인콘,083640,2013/12,3256,3256,40922,40922,9662,9662
(주)인콘,083640,2014/12,2374,,45895,,7433,
(주)인콘,083640,2015/12,2229,2181,55628,55566,7601,7587
(주)인콘,083640,2016/12,-881,-994,51578,51635,4400,4417
(주)인콘,083640,2017/12,860,952,70052,70189,21941,21946
(주)인콘,083640,2018/12,-1875,-1211,96629,97507,46215,46256
(주)인콘,083640,2019/12,-11280,-19707,96264,88323,31083,31888
(주)인콘,083640,2020/12,-274,-3929,121043,109470,26484,26507
(주)인콘,083640,2021/12,-4398,-684,119438,112638,22430,22630
(주)인터로조,119610,2011/12,6838,,46748,,8017,
(주)인터로조,119610,2012/12,8659,,59556,,12844,
(주)인터로조,119610,2013/12,9033,,67410,,12256,
(주)인터로조,119610,2014/12,7363,,75843,,14601,
(주)인터로조,119610,2015/12,12593,,92655,,18570,
(주)인터로조,119610,2016/12,19623,19348,107259,106986,16329,16342
(주)인터로조,119610,2017/12,19594,19274,118922,118388,15933,16013
(주)인터로조,119610,2018/12,14770,14598,146713,146039,24660,24764
(주)인터로조,119610,2019/12,18080,17555,182329,181124,49576,49667
(주)인터로조,119610,2020/12,10964,11543,194122,194161,58486,59232
(주)인터로조,119610,2021/12,17651,19020,230943,231948,53787,54468
(주)인터파크,108790,2011/12,8716,8678,250755,250911,209869,209712
(주)인터파크,108790,2012/12,12532,10910,316008,357665,222139,269933
(주)인터파크,108790,2013/12,14031,13024,330803,369813,222340,268493
(주)인터파크,108790,2014/12,12508,10986,383283,427655,220974,273996
(주)인터파크,108790,2015/12,21236,16571,432994,464871,251150,295509
(주)인터파크,108790,2016/12,348,2505,427661,467347,252966,302778
(주)인터파크,108790,2017/12,8270,8828,473344,526801,293302,358056
(주)인터파크,108790,2018/12,-12743,-7639,503332,564425,340649,407527
(주)인터파크,108790,2019/12,1678,1448,471486,535715,316567,387420
(주)인터플렉스,051370,2011/12,31081,,491884,,241534,
(주)인터플렉스,051370,2012/12,54438,,875294,,574970,
(주)인터플렉스,051370,2013/12,-740,,705724,,336211,
(주)인터플렉스,051370,2014/12,-58778,,580656,,269955,
(주)인터플렉스,051370,2015/12,-89516,-82684,477558,479319,257585,228988
(주)인터플렉스,051370,2016/12,-59947,-55727,401284,431136,188052,178799
(주)인터플렉스,051370,2017/12,36000,41649,647740,554319,323167,197268
(주)인터플렉스,051370,2018/12,-81865,-79427,398410,368234,155060,123912
(주)인터플렉스,051370,2019/12,-27791,-28269,392622,351363,175314,133561
(주)인터플렉스,051370,2020/12,-44315,-43613,336421,327917,167643,157942
(주)인터플렉스,051370,2021/12,721,-239,357517,356224,178522,176992
(주)인텍플러스,064290,2011/12,4890,,40802,,13225,
(주)인텍플러스,064290,2012/12,3084,,50138,,20435,
(주)인텍플러스,064290,2013/12,-6825,,41360,,18299,
(주)인텍플러스,064290,2014/12,-5639,,33258,,16407,
(주)인텍플러스,064290,2015/12,452,,27630,,9958,
(주)인텍플러스,064290,2016/12,-3553,,24923,,9988,
(주)인텍플러스,064290,2017/12,228,-267,32248,31927,13512,13556
(주)인텍플러스,064290,2018/12,-6774,-6511,30232,30308,13792,13802
(주)인텍플러스,064290,2019/12,5456,5422,41696,42130,19944,20346
(주)인텍플러스,064290,2020/12,9236,9224,52612,52623,21941,21952
(주)인텍플러스,064290,2021/12,22538,22643,107270,107364,56553,56554
(주)인텔리안테크놀로지스,189300,2011/12,,,,,,
(주)인텔리안테크놀로지스,189300,2012/12,,,,,,
(주)인텔리안테크놀로지스,189300,2013/12,,,,,,
(주)인텔리안테크놀로지스,189300,2014/12,6038,,59268,,35241,
(주)인텔리안테크놀로지스,189300,2015/12,4925,5362,54924,56221,23348,26604
(주)인텔리안테크놀로지스,189300,2016/12,6994,6176,97793,98175,31617,34830
(주)인텔리안테크놀로지스,189300,2017/12,3772,3416,106081,108632,39136,44180
(주)인텔리안테크놀로지스,189300,2018/12,9794,9254,121796,129431,43987,54951
(주)인텔리안테크놀로지스,189300,2019/12,5450,7167,129710,137341,49500,58985
(주)인텔리안테크놀로지스,189300,2020/12,-443,577,140823,152811,63608,76127
(주)인텔리안테크놀로지스,189300,2021/12,3978,5992,240281,261475,79479,99477
(주)인트로메딕,150840,2011/12,-534,-519,12271,12274,18090,18088
(주)인트로메딕,150840,2012/12,307,451,13592,13700,13079,13079
(주)인트로메딕,150840,2013/12,2234,2354,20421,20541,3202,3236
(주)인트로메딕,150840,2014/12,1167,1226,21112,21237,2582,2599
(주)인트로메딕,150840,2015/12,-882,-874,29519,29604,10060,10070
(주)인트로메딕,150840,2016/12,-5582,-7039,24691,24222,10443,10480
(주)인트로메딕,150840,2017/12,-4191,,21270,,10390,
(주)인트로메딕,150840,2018/12,-5105,-5066,31622,31676,16437,16441
(주)인트로메딕,150840,2019/12,-17028,-19320,34220,33325,17208,17461
(주)인트로메딕,150840,2020/12,-7899,-7375,31507,31239,7765,8749
(주)인트로메딕,150840,2021/12,-15529,-13860,62444,64283,11284,12688
(주)인트론바이오테크놀로지,048530,2011/12,324,,20418,,10414,
(주)인트론바이오테크놀로지,048530,2012/12,-1184,,19645,,7716,
(주)인트론바이오테크놀로지,048530,2013/12,354,,23207,,5723,
(주)인트론바이오테크놀로지,048530,2014/12,21,,34400,,15012,
(주)인트론바이오테크놀로지,048530,2015/12,1558,,40370,,5928,
(주)인트론바이오테크놀로지,048530,2016/12,-584,-610,59624,59606,10450,10456
(주)인트론바이오테크놀로지,048530,2017/12,-8641,-8735,45795,45630,15332,15332
(주)인트론바이오테크놀로지,048530,2018/12,8774,8709,54979,54796,15649,15650
(주)인트론바이오테크놀로지,048530,2019/12,-3087,-3188,89256,89032,24009,24013
(주)인트론바이오테크놀로지,048530,2020/12,15299,14948,101231,100536,15153,15157
(주)인트론바이오테크놀로지,048530,2021/12,9944,9728,154135,153365,52014,52016
(주)인포마크,175140,2011/12,,,,,,
(주)인포마크,175140,2012/12,,,,,,
(주)인포마크,175140,2013/12,1995,,38369,,29075,
(주)인포마크,175140,2014/12,3389,,37236,,22786,
(주)인포마크,175140,2015/12,-678,,44241,,17443,
(주)인포마크,175140,2016/12,1083,,45952,,17796,
(주)인포마크,175140,2017/12,-6984,-7395,74029,75999,52155,54223
(주)인포마크,175140,2018/12,1915,-506,50704,51714,27010,30486
(주)인포마크,175140,2019/12,-11700,-10919,54806,54511,42964,43003
(주)인포마크,175140,2020/12,-10949,,43138,,37246,
(주)인포마크,175140,2021/12,-6160,-6160,42003,42003,27330,27330
(주)인포바인,115310,2011/12,9388,,40931,,2380,
(주)인포바인,115310,2012/12,9985,,46127,,2548,
(주)인포바인,115310,2013/12,11737,,69206,,17430,
(주)인포바인,115310,2014/12,12405,12202,77911,77714,17506,17513
(주)인포바인,115310,2015/12,10037,9636,67451,67047,2274,2526
(주)인포바인,115310,2016/12,11946,10854,76875,75543,3031,3516
(주)인포바인,115310,2017/12,11291,10604,78717,76773,3256,3747
(주)인포바인,115310,2018/12,7241,9648,81632,82059,2984,3412
(주)인포바인,115310,2019/12,9028,8994,89753,90450,4853,5584
(주)인포바인,115310,2020/12,6557,6616,93159,93632,4033,4481
(주)인포바인,115310,2021/12,5772,5706,98762,99073,3092,3443
(주)인포피아,036220,2011/12,4332,,87328,,16263,
(주)인포피아,036220,2012/12,-4918,,102355,,28790,
(주)인포피아,036220,2013/12,-9139,-9047,98463,99387,35053,36247
(주)인포피아,036220,2014/12,-6618,-6610,93419,94875,44286,45904
(주)인포피아,036220,2015/12,-7643,-8407,74408,76726,23340,24764
(주)인프라웨어테크놀러지,247300,2014/12,,,,,,
