회사명,거래소코드,회계년도,자본금회전률(IFRS),유형자산회전율(IFRS),재고자산회전률(IFRS),자기자본회전률(IFRS),타인자본회전률(IFRS),총자본회전률(IFRS),자본금회전률(IFRS연결),유형자산회전율(IFRS연결),재고자산회전률(IFRS연결),자기자본회전률(IFRS연결),타인자본회전률(IFRS연결),총자본회전률(IFRS연결)
(주)보라티알,250000,2021/12,15.67,2.83,3.87,0.95,1.98,0.64,18.03,3.25,4.38,1.06,2.22,0.72
(주)본느,242420,2014/12,,,,,,,,,,,,
(주)본느,226340,2015/12,,,,,,,,,,,,
(주)본느,242420,2015/12,,,,,,,,,,,,
(주)본느,242420,2016/12,,,,,,,,,,,,
(주)본느,226340,2016/12,,,,,,,,,,,,
(주)본느,242420,2017/12,12.47,228.04,13.3,2.34,5.7,1.66,14.58,126.2,12.92,2.56,5.9,1.78
(주)본느,226340,2017/12,,,,,,,,,,,,
(주)본느,226340,2018/12,8.54,5.45,6.37,1.01,3.45,0.78,10.05,4.05,4.73,1.18,3.07,0.85
(주)본느,226340,2019/12,11.02,7.14,14.01,1.12,5.79,0.94,15.73,6.48,9.68,1.6,5.65,1.25
(주)본느,226340,2020/12,7.96,4.05,15.29,0.72,2.08,0.53,11.74,4.91,11.48,1.09,2.44,0.75
(주)본느,226340,2021/12,7.02,2.87,13.42,0.69,0.65,0.33,17.53,6.48,22.13,1.82,1.36,0.78
(주)부-스타,008470,2011/12,17.49,5.11,8,1.54,4.97,1.17,,,,,,
(주)부-스타,008470,2012/12,16.43,5.23,9.79,1.42,5.22,1.12,,,,,,
(주)부-스타,008470,2013/12,16.68,5.56,11.59,1.35,5.29,1.08,,,,,,
(주)부-스타,008470,2014/12,17.51,6.05,12.15,1.33,5.52,1.07,,,,,,
(주)부-스타,008470,2015/12,18.47,6.35,13.75,1.32,5.27,1.06,,,,,,
(주)부-스타,008470,2016/12,20.62,7.1,16.45,1.37,5.33,1.09,,,,,,
(주)부-스타,008470,2017/12,18.79,6.78,9.31,1.17,4.9,0.94,,,,,,
(주)부-스타,008470,2018/12,19.5,7.09,7.1,1.17,5.46,0.96,,,,,,
(주)부-스타,008470,2019/12,22.97,8.37,9.18,1.33,5.48,1.07,,,,,,
(주)부-스타,008470,2020/12,23.94,9.91,9.83,1.34,5.44,1.07,,,,,,
(주)부-스타,008470,2021/12,23.37,10.83,9.08,1.25,5.86,1.03,,,,,,
(주)부방,014470,2011/12,17.45,2.47,13.34,2.34,3.16,1.35,19.1,2.56,13.45,2.65,3.33,1.47
(주)부방,014470,2012/12,17.45,2.53,14.21,2.24,3.6,1.38,18.78,2.58,13.8,2.45,3.72,1.48
(주)부방,014470,2013/12,20.3,3.03,15.3,2.4,5.13,1.64,21.24,3.04,15.19,2.51,5.26,1.7
(주)부방,014470,2014/12,21.82,3.26,15.6,2.35,5.86,1.68,21.82,3.21,15.51,2.34,5.87,1.67
(주)부방,014470,2015/12,4.05,1.15,6,0.4,1.78,0.33,6.85,1.27,8.64,0.67,2.51,0.53
(주)부방,014470,2016/12,0.7,1.16,5.99,0.07,0.68,0.07,12.31,2.58,16.02,1.32,4.55,1.02
(주)부방,014470,2017/12,1.11,1.55,10.78,0.14,1.1,0.12,16.21,3.1,14.25,1.98,4.74,1.4
(주)부방,014470,2018/12,0.43,0.6,4823.15,0.06,0.58,0.05,14.74,2.87,12.89,1.8,4.83,1.31
(주)부방,014470,2019/12,0.21,0.37,2676.01,0.03,0.39,0.03,12.31,2.78,11.33,1.75,4.63,1.27
(주)부방,014470,2020/12,0.16,0.36,0,0.02,0.33,0.02,11.16,2.85,13.57,1.86,4.25,1.3
(주)부방,014470,2021/12,0.1,0.23,0,0.02,0.07,0.01,10.65,2.6,14.3,1.92,2.38,1.06
(주)뷰노,338220,2017/12,,,,,,,,,,,,
(주)뷰노,338220,2018/12,,,,,,,,,,,,
(주)뷰노,338220,2019/12,0.18,0.17,5.46,0.03,0.08,0.02,,,,,,
(주)뷰노,338220,2020/12,1.41,1.47,84.66,0,0.16,0.15,,,,,,
(주)뷰노,338220,2021/12,2.23,0.69,1885.66,0,0.17,0.1,2.01,0.39,942.83,0.1,0.17,0.06
(주)뷰웍스,100120,2011/12,8.51,5.14,3.85,0.77,10.25,0.71,8.59,5.17,3.85,0.78,9.2,0.72
(주)뷰웍스,100120,2012/12,9.35,5.71,3.86,0.89,11.8,0.83,9.36,5.69,3.8,0.91,9.84,0.83
(주)뷰웍스,100120,2013/12,13.16,4.67,5.24,1.1,7.21,0.96,13.3,4.69,5.19,1.15,6.92,0.99
(주)뷰웍스,100120,2014/12,14.05,2.86,5.42,1.02,5.11,0.85,14.16,2.87,5.34,1.07,5.07,0.88
(주)뷰웍스,100120,2015/12,18.55,3.14,6.46,1.14,7.44,0.99,18.68,3.15,6.37,1.2,7.26,1.03
(주)뷰웍스,100120,2016/12,23.29,3.84,6.4,1.15,7.5,1,23.46,3.84,6.33,1.2,7.36,1.03
(주)뷰웍스,100120,2017/12,24.52,3.87,5.72,1.01,8,0.89,24.69,3.87,5.6,1.04,7.93,0.92
(주)뷰웍스,100120,2018/12,23.31,3.29,5.54,0.85,9.74,0.78,26.28,3.68,5.75,0.98,9.67,0.89
(주)뷰웍스,100120,2019/12,25.09,3,4.86,0.81,8.4,0.74,27.2,3.21,4.74,0.9,7.73,0.81
(주)뷰웍스,100120,2020/12,29.5,2.7,3.83,0.88,7.13,0.78,32.05,2.86,3.88,0.97,6.99,0.85
(주)뷰웍스,100120,2021/12,36.54,2.83,3.18,1,4.96,0.83,38.62,2.88,3.21,1.08,4.9,0.88
(주)브랜드엑스코퍼레이션,337930,2019/12,,,,,,,,,,,,
(주)브랜드엑스코퍼레이션,337930,2020/12,12.69,32.74,3.76,1.96,10.16,1.64,14.66,33.77,4.24,2.22,9.05,1.78
(주)브랜드엑스코퍼레이션,337930,2021/12,12.15,41.7,4.74,2.24,9.91,1.83,14.2,38.35,5.14,2.63,5.97,1.83
(주)브리지텍,064480,2011/12,6.29,74.62,83.54,1.17,3.63,0.89,,,,,,
(주)브리지텍,064480,2012/12,7.93,87.42,79.02,1.36,4.43,1.04,,,,,,
(주)브리지텍,064480,2013/12,7.95,109.28,102.24,1.32,4.34,1.01,,,,,,
(주)브리지텍,064480,2014/12,6.51,134.34,99.55,1.08,3.35,0.82,,,,,,
(주)브리지텍,064480,2015/12,8.49,147.89,64.58,1.29,3.27,0.93,,,,,,
(주)브리지텍,064480,2016/12,8.94,116.66,69.64,1.2,3.42,0.89,,,,,,
(주)브리지텍,064480,2017/12,4.89,76.24,56.31,0.66,2.71,0.53,,,,,,
(주)브리지텍,064480,2018/12,7.53,92.04,117.3,1.13,3.65,0.86,,,,,,
(주)브리지텍,064480,2019/12,5.76,21.34,393.26,0.98,2.73,0.72,,,,,,
(주)브리지텍,064480,2020/12,7.18,19.06,187.83,1.33,4.84,1.04,,,,,,
(주)브리지텍,064480,2021/12,8.8,31.63,62.51,1.48,3.84,1.07,,,,,,
(주)브이씨,365900,2018/12,,,,,,,,,,,,
(주)브이씨,365900,2019/12,,,,,,,,,,,,
(주)브이씨,365900,2020/12,13.91,9.46,15.5,1.89,2.14,1,16.03,10.56,13.37,2.3,2.29,1.15
(주)브이씨,365900,2021/12,17.43,3.17,10.28,1.86,2.31,1.03,19.44,3.5,9.4,2.14,2.42,1.13
(주)브이원텍,251630,2013/12,,,,,,,,,,,,
(주)브이원텍,251630,2014/12,,,,,,,,,,,,
(주)브이원텍,251630,2015/12,16.47,15.97,4.37,0.9,2.81,0.68,34.98,31.66,9.29,1.9,5.79,1.43
(주)브이원텍,251630,2016/12,13.15,33.7,8.24,1.31,4.11,0.99,13.59,32.74,8.51,1.33,4.16,1.01
(주)브이원텍,251630,2017/12,11.5,34.78,3.29,0.89,2.22,0.64,11.72,34.39,3.36,0.9,2.25,0.65
(주)브이원텍,251630,2018/12,14.46,23.71,4.52,0.78,3.41,0.64,14.68,23.74,4.59,0.79,3.45,0.64
(주)브이원텍,251630,2019/12,4.63,3.41,5.66,0.33,4.96,0.31,4.75,3.48,5.81,0.34,5.07,0.32
(주)브이원텍,251630,2020/12,4.05,2,4.32,0.37,4.2,0.34,4.13,2.04,4.41,0.37,4.28,0.34
(주)브이원텍,251630,2021/12,5.69,2.52,3.99,0.47,2.46,0.4,6.79,2.93,4.46,0.55,2.44,0.45
(주)브이티지엠피,018290,2011/12,1.93,1.74,1.67,2.25,0.9,0.64,,,,,,
(주)브이티지엠피,018290,2012/12,1.76,1.64,1.61,2.43,0.87,0.64,,,,,,
(주)브이티지엠피,018290,2013/12,1.71,1.66,1.64,2.33,0.94,0.67,,,,,,
(주)브이티지엠피,018290,2014/12,1.75,1.76,1.59,2.52,0.93,0.68,,,,,,
(주)브이티지엠피,018290,2015/12,1.83,1.61,1.63,2.63,0.89,0.66,,,,,,
(주)브이티지엠피,018290,2016/12,2.81,1.48,2.17,1.65,1.1,0.66,,,,,,
(주)브이티지엠피,018290,2017/12,4.14,1.49,3.74,1.35,1.36,0.68,6.51,2.41,6.56,1.93,1.84,0.94
(주)브이티지엠피,018290,2018/12,4.3,1.98,7.81,1.34,2.25,0.84,9,3.8,5.9,2.07,2.37,1.11
(주)브이티지엠피,018290,2019/12,3.94,2.37,5.93,1.13,1.7,0.68,6.88,3.95,3.9,1.72,1.75,0.87
(주)브이티지엠피,018290,2020/12,5.84,3.46,6.78,1.52,1.73,0.81,5.92,3.49,2.91,1.63,1.32,0.73
(주)브이티지엠피,018290,2021/12,8.3,4.77,9,1.67,2.18,0.95,13.21,7.38,6.14,2.51,2.44,1.24
(주)블레이드엔터테인먼트,044480,2011/12,5.1,3.76,4.34,0.83,10.56,0.77,6.04,2.66,4.11,1.02,7.39,0.9
(주)블레이드엔터테인먼트,044480,2012/12,5.13,4.15,3.87,0.84,9.59,0.77,6.34,3.12,3.91,1.1,7.24,0.95
(주)블레이드엔터테인먼트,044480,2013/12,4.81,4.32,3.67,0.74,11.21,0.7,5.74,3.17,3.7,0.95,8.3,0.85
(주)블레이드엔터테인먼트,044480,2014/12,3.42,3.38,2.73,0.55,9.64,0.52,4.25,2.48,2.81,0.71,7.03,0.65
(주)블레이드엔터테인먼트,044480,2015/12,3.32,3.6,2.79,0.58,9.93,0.55,4.06,2.55,2.73,0.71,6.97,0.65
(주)블레이드엔터테인먼트,044480,2016/12,2.98,3.34,3.13,0.55,9.85,0.52,3.57,2.41,2.78,0.66,6.34,0.6
(주)블레이드엔터테인먼트,044480,2017/12,2.77,3.19,3,0.55,9.12,0.52,3.47,2.51,2.74,0.69,6.43,0.62
(주)블레이드엔터테인먼트,044480,2018/12,2.63,4.47,3.3,0.51,1.17,0.36,3.14,3.59,2.9,0.61,1.26,0.41
(주)블레이드엔터테인먼트,044480,2019/12,1.93,5.13,3.31,0.31,0.42,0.18,6.28,3.88,3.97,0.62,1.06,0.39
(주)블레이드엔터테인먼트,044480,2020/12,1.43,3.71,2.68,0.26,0.44,0.16,1.58,1.24,1.31,0.19,0.38,0.13
(주)블레이드엔터테인먼트,044480,2021/12,0.95,1.9,2.36,0.27,0.61,0.19,1.96,0.84,1.99,0.35,0.54,0.21
(주)블루젬디앤씨,053040,2011/12,1.1,2.55,3.67,0.92,0.73,0.41,1.02,0.98,3.61,0.7,0.61,0.32
(주)블루콤,033560,2011/12,9.34,3.19,14.3,0.47,5.32,0.43,9.59,1.36,3.88,0.48,4.84,0.44
(주)블루콤,033560,2012/12,11.97,4.76,23.63,0.57,7.47,0.53,11.83,1.94,5.86,0.58,7.56,0.54
(주)블루콤,033560,2013/12,16.69,6.76,16.11,0.75,12.03,0.71,17.81,3.15,8.14,0.82,11.52,0.76
(주)블루콤,033560,2014/12,26.45,8.68,22.97,1.56,11.82,1.38,27.29,5.14,13.04,1.59,11.32,1.4
(주)블루콤,033560,2015/12,23.11,7.65,24.69,1.54,7.8,1.28,22.61,4.04,15.98,1.47,8.43,1.25
(주)블루콤,033560,2016/12,25.89,9.45,24.9,1.51,7.8,1.26,24.87,4.25,18.74,1.44,9.37,1.24
(주)블루콤,033560,2017/12,12.62,4.14,13.15,0.7,5.08,0.61,12.15,2.1,8.43,0.69,5.85,0.62
(주)블루콤,033560,2018/12,6.87,2.08,10.41,0.37,5.68,0.35,7.69,1.34,6.98,0.45,7.08,0.42
(주)블루콤,033560,2019/12,2.84,1.11,6.34,0.15,3.53,0.15,2.98,0.65,3.9,0.17,4.33,0.17
(주)블루콤,033560,2020/12,5.65,3.14,9.42,0.31,4.52,0.29,5.58,1.65,6.7,0.32,6.14,0.31
(주)블루콤,033560,2021/12,7.45,4.49,8.25,0.44,4.19,0.39,7.45,2.27,5.1,0.44,4.64,0.4
(주)블리츠웨이,369370,2020/12,,,,,,,,,,,,
(주)블리츠웨이,369370,2021/12,4.45,21.34,13.86,0.97,3.73,0.77,,,,,,
(주)비덴트,121800,2011/06,11.43,3.28,3.29,1.09,3.29,0.82,,,,,,
(주)비덴트,121800,2012/06,8.43,2.44,2.98,0.9,3.91,0.73,,,,,,
(주)비덴트,121800,2013/12,4.97,1.7,1.73,0.62,2.2,0.48,,,,,,
(주)비덴트,121800,2014/12,5.51,1.9,1.93,0.68,2.57,0.54,5.46,1.88,1.91,0.67,2.67,0.53
(주)비덴트,121800,2015/12,3.87,1.49,1.54,0.48,1.46,0.36,3.86,1.47,1.51,0.48,1.5,0.36
(주)비덴트,121800,2016/12,2.27,1.45,1.42,0.34,0.67,0.23,3.19,1.95,1.93,0.47,0.78,0.29
(주)비덴트,121800,2017/12,1.65,1.95,1.47,0.17,0.58,0.13,2.49,2.79,2.13,0.25,0.72,0.19
(주)비덴트,121800,2018/12,1.71,2.4,1.82,0.1,0.63,0.09,1.85,2.59,1.84,0.11,0.68,0.1
(주)비덴트,121800,2019/12,1.21,2.21,1.62,0.07,0.31,0.06,1.26,2.3,1.62,0.08,0.32,0.06
(주)비덴트,121800,2020/12,0.54,1.42,1.13,0.04,0.15,0.03,0.54,1.42,1.13,0.04,0.15,0.03
(주)비덴트,121800,2021/12,0.72,2.45,2.4,0.04,0.13,0.03,,,,,,
(주)비보존제약,082800,2011/12,2.87,2.54,3.31,1.5,1.75,0.81,,,,,,
(주)비보존제약,082800,2012/12,7.14,7.59,5.47,4.31,3.44,1.91,,,,,,
(주)비보존제약,082800,2013/12,7.55,9.16,4.96,4.24,3.21,1.83,,,,,,
(주)비보존제약,082800,2014/12,6.33,9.47,5.06,3.46,3.8,1.81,,,,,,
(주)비보존제약,082800,2015/12,4.73,10.89,4.86,3.07,4.11,1.76,,,,,,
(주)비보존제약,082800,2016/12,3.6,11.32,4.28,2.88,3.15,1.5,,,,,,
(주)비보존제약,082800,2017/12,3.22,13.38,4.35,3.14,3.09,1.56,,,,,,
(주)비보존제약,082800,2018/12,1.64,13.74,4.44,1.09,1.75,0.67,,,,,,
(주)비보존제약,082800,2019/12,0.9,22.07,8.41,0.49,1.01,0.33,0.75,54.2,16.77,0.41,0.81,0.27
(주)비보존제약,082800,2020/12,0.43,31.94,11.87,0.26,0.39,0.16,0.67,3.59,5.59,0.4,0.45,0.21
(주)비보존제약,082800,2021/12,0.11,7.69,2.6,0.09,0.11,0.05,0.74,2.1,4.01,0.58,0.47,0.26
(주)비스토스,419540,2019/12,,,,,,,,,,,,
(주)비스토스,419540,2020/12,,,,,,,,,,,,
(주)비스토스,419540,2021/12,12.41,99.99,6.16,2.84,8.1,2.1,,,,,,
(주)비씨월드제약,200780,2011/12,,,,,,,,,,,,
(주)비씨월드제약,200780,2012/12,30.72,2.35,3.59,1.12,1.6,0.66,,,,,,
(주)비씨월드제약,200780,2013/12,36.6,2.56,4.1,1.25,1.87,0.75,,,,,,
(주)비씨월드제약,200780,2014/12,32.98,2.07,4.43,0.81,2.41,0.61,,,,,,
(주)비씨월드제약,200780,2015/12,31.03,1.24,4.84,0.64,3.3,0.54,,,,,,
(주)비씨월드제약,200780,2016/12,34.21,0.9,4.26,0.65,2.65,0.52,,,,,,
(주)비씨월드제약,200780,2017/12,35.91,0.8,3.71,0.65,1.76,0.47,34.34,0.69,3.5,0.62,1.36,0.42
(주)비씨월드제약,200780,2018/12,35.77,0.71,3.69,0.65,1.43,0.45,35.77,0.6,3.69,0.65,1.01,0.4
(주)비씨월드제약,200780,2019/12,32.62,0.6,3.82,0.61,1.22,0.41,32.15,0.44,3.52,0.6,0.7,0.32
(주)비씨월드제약,200780,2020/12,33.98,0.62,4.89,0.67,1.11,0.42,33.74,0.46,3.9,0.67,0.67,0.34
(주)비씨월드제약,200780,2021/12,34.21,0.6,4.81,0.72,0.93,0.41,34.91,0.47,3.94,0.75,0.63,0.34
(주)비아트론,141000,2011/12,11.28,16.04,603.8,2.71,5.28,1.79,,,,,,
(주)비아트론,141000,2012/12,11.17,7.58,308.23,1.42,3.94,1.04,,,,,,
(주)비아트론,141000,2013/12,6.28,2.21,200.51,0.61,1.36,0.42,,,,,,
(주)비아트론,141000,2014/12,6.14,1.66,246,0.57,1.29,0.4,,,,,,
(주)비아트론,141000,2015/12,8.16,2.34,322.41,0.7,2.72,0.56,,,,,,
(주)비아트론,141000,2016/12,13.02,4.03,615.43,0.9,3.79,0.73,12.62,4.07,784.34,0.77,2.6,0.59
(주)비아트론,141000,2017/12,16.61,5.39,1260.04,0.97,3.36,0.75,16.64,5.39,1261.9,0.97,3.36,0.75
(주)비아트론,141000,2018/12,21.24,7.01,29.99,1.08,4.57,0.87,21.32,7.03,30.1,1.09,4.57,0.88
(주)비아트론,141000,2019/12,8.08,2.74,9.7,0.37,2.3,0.32,8.25,2.78,9.9,0.38,2.33,0.33
(주)비아트론,141000,2020/12,15.07,5.17,26.16,0.66,3.34,0.55,15.28,5.2,26.52,0.67,3.33,0.56
(주)비아트론,141000,2021/12,12.93,3.14,16.69,0.52,2.3,0.43,13.19,3.18,17.02,0.53,2.29,0.43
(주)비앤비성원,015200,2011/12,1.75,5.83,9.18,1.22,2.46,0.81,,,,,,
(주)비앤에스미디어,156170,2011/12,,,,,,,,,,,,
(주)비앤에스미디어,156170,2012/12,,,,,,,,,,,,
(주)비앤에스미디어,156170,2013/12,,,,,,,,,,,,
(주)비앤에스미디어,156170,2014/12,,,,,,,,,,,,
(주)비앤에스미디어,156170,2015/12,,,,,,,,,,,,
(주)비앤에스미디어,156170,2016/12,,,,,,,,,,,,
(주)비에이치,090460,2011/12,24.37,4.54,6.47,2.92,2.38,1.31,24.29,2.5,4.81,3.05,1.79,1.13
(주)비에이치,090460,2012/12,31.11,5.54,8.9,3.39,2.88,1.56,31.7,3.22,7.7,3.52,2.31,1.39
(주)비에이치,090460,2013/12,45.31,5.36,14.92,4.16,3.53,1.91,49.4,3.95,15.33,4.74,3,1.84
(주)비에이치,090460,2014/12,37.56,3.01,12.33,2.88,2.41,1.31,40.41,2.5,12.66,3.31,2.08,1.28
(주)비에이치,090460,2015/12,42.72,3.02,8.21,2.97,2.11,1.23,46.64,2.61,7.64,3.49,1.89,1.22
(주)비에이치,090460,2016/12,37.96,2.79,5.79,2.48,1.73,1.02,47.58,2.58,5.56,3.48,1.73,1.16
(주)비에이치,090460,2017/12,43.77,5.39,13.97,3.71,2.36,1.44,58.96,4.47,11.05,5.34,2.42,1.67
(주)비에이치,090460,2018/12,30.24,5.58,25.17,2.89,1.96,1.17,49.03,4.27,18.41,4.51,2.37,1.55
(주)비에이치,090460,2019/12,21.97,4.58,34.2,1.7,2.02,0.92,40.89,3.26,19.1,2.8,2.73,1.38
(주)비에이치,090460,2020/12,19.55,4.63,24.99,1.33,2.23,0.83,43.62,3.43,10.67,2.42,3.26,1.39
(주)비에이치,090460,2021/12,26.34,6.14,20.46,1.56,2.7,0.99,61.65,4.56,10.08,2.86,3.29,1.53
(주)비엔씨컴퍼니,058370,2011/12,3.26,4.32,2681.92,3.25,2.2,1.31,,,,,,
(주)비엔씨컴퍼니,058370,2012/12,0.79,1.1,33.49,0.76,0.62,0.34,,,,,,
(주)비엔씨컴퍼니,058370,2013/12,1.7,4.85,26.41,2.15,1.59,0.91,1.7,87.81,19.4,2.96,1.59,1.04
(주)비엔씨컴퍼니,058370,2014/12,0.76,83.22,11.1,1.32,1.37,0.67,0.76,82.65,10.13,1.24,1.32,0.64
(주)비엔씨컴퍼니,058370,2015/12,1.1,83.78,14.55,1.09,1.67,0.66,1.15,34.22,11.54,1.12,1.64,0.67
(주)비엔씨컴퍼니,058370,2016/12,0.82,34.7,11.28,0.41,0.86,0.28,1.16,15.95,9.61,0.62,1.09,0.4
(주)비엔에프코퍼레이션,271780,2016/12,,,,,,,,,,,,
(주)비엔에프코퍼레이션,271780,2017/12,,,,,,,,,,,,
(주)비엔에프코퍼레이션,271780,2018/12,,,,,,,,,,,,
(주)비엔에프코퍼레이션,271780,2019/12,,,,,,,,,,,,
(주)비엔지티,032790,2011/12,4.4,11.46,42.34,2.36,5.09,1.61,4.64,11.53,43.87,2.5,3.56,1.47
(주)비엔지티,032790,2012/12,2.58,7.23,35.04,1.79,3.67,1.2,3.95,7.94,38.33,2.69,2.58,1.32
(주)비엔지티,032790,2013/12,1.1,5.69,35.84,1.4,1.86,0.8,5.13,12.48,62.9,5.45,3.1,1.97
(주)비엔지티,032790,2014/12,1.57,24.99,29.34,2.15,1.86,1,6.51,17.41,47.13,6.31,2.99,2.03
(주)비엔지티,032790,2015/12,2.77,14.94,11.51,1.79,1.49,0.81,13.36,16.3,29.7,6.99,3.04,2.12
(주)비엔지티,032790,2016/12,1.52,1.73,15.7,0.92,0.88,0.45,9.13,6.14,31.39,5.11,2.8,1.81
(주)비엔지티,032790,2017/12,2.12,1.48,52.75,0.89,1.62,0.57,8.07,3.98,16.57,3.11,3.37,1.62
(주)비엔지티,032790,2018/12,1.31,0.82,19.87,0.47,0.56,0.26,6.88,3.36,13.14,2.43,2.1,1.13
(주)비엔지티,032790,2019/12,2.04,1.39,71.49,0.76,0.83,0.4,6.56,3.45,16.46,2.54,1.96,1.11
(주)비엔지티,032790,2020/12,1.43,1.42,70.96,0.58,1.2,0.39,5.59,4.34,16.57,2.41,2.85,1.31
(주)비엔지티,032790,2021/12,1.33,2.92,31.41,0.5,1.58,0.38,5.61,8.77,23.25,2.15,2.9,1.23
(주)비엘,142760,2011/12,0.68,0.44,4.01,0.91,0.26,0.2,,,,,,
(주)비엘,142760,2012/12,0.56,0.38,4.75,0.49,0.29,0.18,,,,,,
(주)비엘,142760,2013/12,0.41,0.27,2.79,0.58,0.19,0.15,,,,,,
(주)비엘,142760,2014/12,0.72,6.33,2.47,0,0.11,0.22,,,,,,
(주)비엘,142760,2015/12,0.53,6.3,3.01,0,0.74,0.31,,,,,,
(주)비엘,142760,2016/12,0.43,2.59,3.28,0.22,0.61,0.16,,,,,,
(주)비엘,142760,2017/12,1.08,2.84,8.78,0.29,2.33,0.26,0.96,1.95,6.4,0.22,3.19,0.2
(주)비엘,142760,2018/12,2.33,5.03,12.31,0.52,0.7,0.3,10.8,4.78,14.13,1.66,1.97,0.9
(주)비엘,142760,2019/12,1.71,3.97,8.5,0.4,0.29,0.17,8.66,2.21,7.64,1.15,0.84,0.48
(주)비엘,142760,2020/12,1.38,4.49,9.42,0.33,0.39,0.18,7.14,1.89,7.64,1.06,0.86,0.47
(주)비엘,142760,2021/12,1.26,5.63,10.52,0.28,0.63,0.2,6.98,2.07,8.98,1.06,1.08,0.53
(주)비엘팜텍,065170,2011/12,2.79,16.52,41.18,1.2,4.07,0.93,4.52,2.27,5.82,1.5,1.39,0.72
(주)비엘팜텍,065170,2012/12,2.66,17.44,31.41,1.25,4.43,0.98,4.87,2.45,5.65,1.79,1.75,0.88
(주)비엘팜텍,065170,2013/12,1.7,12.36,25.52,0.83,3.09,0.66,3.54,1.99,5.62,1.53,1.44,0.74
(주)비엘팜텍,065170,2014/12,2.18,18.65,28.14,1.05,5.18,0.87,3.82,2.54,9.68,1.83,1.93,0.94
(주)비엘팜텍,065170,2015/12,1.29,9.66,8.43,0.66,4.52,0.58,3.16,2.39,7.63,1.65,1.91,0.89
(주)비엘팜텍,065170,2016/12,1.93,8.79,9.76,1.16,3.33,0.86,3.81,2.85,9.56,2.4,1.98,1.08
(주)비엘팜텍,065170,2017/12,2.14,7.65,12.39,1.52,2.39,0.93,4.21,2.92,11.41,2.95,1.97,1.18
(주)비엘팜텍,065170,2018/12,1.81,8.34,9.31,1.05,3.04,0.78,3.46,3.01,11.04,1.76,2.41,1.02
(주)비엘팜텍,065170,2019/12,1.21,9.91,6.65,0.66,3.37,0.55,1.91,2,7.49,0.96,1.67,0.61
(주)비엘팜텍,065170,2020/12,0.76,13.97,7.08,0.46,2.93,0.4,1.76,1.67,7.42,1.06,1.32,0.59
(주)비엘팜텍,065170,2021/12,0.73,17.17,10.97,0.48,2.04,0.39,1.92,1.85,8.9,1.22,1.34,0.64
(주)비엠티,086670,2011/12,13.92,1.49,2.36,1.12,1.58,0.66,14.44,1.35,2.29,1.15,1.38,0.63
(주)비엠티,086670,2012/12,13.4,1.5,2.02,1,1.6,0.62,14.04,1.37,2.01,1.08,1.4,0.61
(주)비엠티,086670,2013/12,14.18,1.7,2.17,1.04,1.66,0.64,14.18,1.5,2.12,1.09,1.44,0.62
(주)비엠티,086670,2014/12,14.73,1.78,2.37,1.07,1.63,0.65,14.73,1.6,2.37,1.1,1.49,0.63
(주)비엠티,086670,2015/12,13.53,1.59,2.38,0.96,1.5,0.59,13.53,1.43,2.38,0.97,1.43,0.58
(주)비엠티,086670,2016/12,10.1,1.2,1.97,0.73,1.12,0.44,10.1,1.09,1.97,0.73,1.08,0.44
(주)비엠티,086670,2017/12,15.62,1.81,2.84,1.12,1.65,0.67,15.62,1.65,2.84,1.13,1.62,0.66
(주)비엠티,086670,2018/12,18.87,2.08,2.78,1.23,1.86,0.74,18.87,1.9,2.78,1.24,1.84,0.74
(주)비엠티,086670,2019/12,18.26,1.98,2.27,1.08,1.64,0.65,18.26,1.81,2.27,1.09,1.64,0.65
(주)비엠티,086670,2020/12,21.64,1.87,2.47,1.22,1.48,0.67,22,1.77,2.47,1.25,1.47,0.68
(주)비엠티,086670,2021/12,26.43,1.65,2.7,1.41,1.24,0.66,26.5,1.61,2.61,1.4,1.2,0.65
(주)비올,335890,2019/12,,,,,,,,,,,,
(주)비올,335890,2020/12,2.22,6.06,5.53,0.62,3.13,0.52,2.22,5.85,5.53,0.62,3.07,0.51
(주)비올,335890,2021/12,3.28,8.92,7.21,0.79,5.07,0.69,3.28,8.74,7.21,0.79,5.01,0.69
(주)비즈니스온커뮤니케이션,138580,2013/12,,,,,,,,,,,,
(주)비즈니스온커뮤니케이션,138580,2014/12,,,,,,,,,,,,
(주)비즈니스온커뮤니케이션,138580,2017/12,2.82,79.43,0,0.42,3.46,0.37,,,,,,
(주)비즈니스온커뮤니케이션,138580,2018/12,3.15,94.81,0,0.45,3.64,0.4,,,,,,
(주)비즈니스온커뮤니케이션,138580,2019/12,3.28,23.98,0,0.43,1.01,0.3,,,,,,
(주)비즈니스온커뮤니케이션,138580,2020/12,3.1,17.65,0,0.33,1.06,0.25,3.24,19.31,0,0.3,1.99,0.26
(주)비즈니스온커뮤니케이션,138580,2021/12,2.15,19.34,0,0.3,3.8,0.28,3.95,24.74,0,0.53,3.59,0.47
(주)비지에프에코머티리얼즈,126600,2011/12,29.03,6,7.83,2.64,6.63,1.89,,,,,,
(주)비지에프에코머티리얼즈,126600,2012/12,24.39,5.58,6.34,2.43,5.5,1.68,,,,,,
(주)비지에프에코머티리얼즈,126600,2013/12,20.99,5.43,6.52,2.14,5.34,1.53,20.99,5.38,6.78,1.97,4.68,1.39
