회사명,거래소코드,회계년도,[제조]      이익잉여금(결손금)(요약)(IFRS)(백만원),[제조]      이익잉여금(결손금)(요약)(IFRS연결)(백만원),[제조]자산(*)(요약)(IFRS)(백만원),[제조]자산(*)(요약)(IFRS연결)(백만원),[제조]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS)(백만원),[제조]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS연결)(백만원),[제조]매출액(수익)(요약)(IFRS)(백만원),[제조]매출액(수익)(요약)(IFRS연결)(백만원)
(주)프로텍,053610,2015/12,99743,97808,135112,136149,5223,5030,70304,75100
(주)프로텍,053610,2016/12,111345,109681,146809,149101,20713,18994,89323,94840
(주)프로텍,053610,2017/12,135245,134527,174204,175975,9758,3703,145728,149802
(주)프로텍,053610,2018/12,157679,157792,195594,198746,11352,8955,150087,153994
(주)프로텍,053610,2019/12,190551,191963,226831,232523,76824,76217,175008,179775
(주)프로텍,053610,2020/12,195108,198600,217481,227452,7955,11029,72657,86504
(주)프로텍,053610,2021/12,232705,242924,270070,285629,14328,19815,156772,173997
(주)프롬바이오,377220,2016/12,,,,,,,,
(주)프롬바이오,377220,2017/12,,,,,,,,
(주)프롬바이오,377220,2018/12,,,,,,,,
(주)프롬바이오,377220,2019/12,,,,,,,,
(주)프롬바이오,377220,2020/12,-29935,,44992,,15609,,108045,
(주)프롬바이오,377220,2021/12,-18653,,96414,,-1175,,135103,
(주)프리엠스,053160,2011/12,17360,17213,33383,33397,3238,3281,31383,32744
(주)프리엠스,053160,2012/12,20358,20035,35830,35649,3334,3371,38109,38574
(주)프리엠스,053160,2013/12,22865,22444,36950,36565,3200,3229,34811,35190
(주)프리엠스,053160,2014/12,24597,24319,38021,37766,2579,2550,29632,29939
(주)프리엠스,053160,2015/12,25872,25770,38308,38212,2615,2733,24298,24541
(주)프리엠스,053160,2016/12,27307,27171,46930,47006,2435,2283,20168,20251
(주)프리엠스,053160,2017/12,28375,28108,47370,47529,-49,-1183,28479,28664
(주)프리엠스,053160,2018/12,30299,30154,48373,48551,571,1358,26980,27277
(주)프리엠스,053160,2019/12,30695,30718,48144,48324,557,592,18306,18444
(주)프리엠스,053160,2020/12,30498,30644,52832,53001,-430,-484,18175,18391
(주)프리엠스,053160,2021/12,31359,31591,63983,64055,382,307,25069,25197
(주)프리젠,060910,2011/12,-104981,,22466,,-5672,,7961,
(주)프리젠,060910,2012/12,-5183,,11595,,-862,,9117,
(주)프리젠,060910,2013/12,-5048,,10043,,-190,,3609,
(주)프리젠,060910,2014/12,-8702,,4968,,-321,,2310,
(주)프리젠,060910,2015/12,-915,,5278,,-5,,1998,
(주)플라즈맵,405000,2021/12,-76856,,25379,,-9189,,6349,
(주)플래스크,041590,2011/12,-6989,,32439,,-884,,55955,
(주)플래스크,041590,2012/12,-1687,,36449,,8447,,72602,
(주)플래스크,041590,2013/12,-385,,58381,,1019,,54525,
(주)플래스크,041590,2014/12,2270,,54848,,4713,,75066,
(주)플래스크,041590,2015/12,-4992,-5781,106487,120262,-3674,-4931,44803,44806
(주)플래스크,041590,2016/12,-28123,-28980,109758,121047,-4415,-5164,47634,80725
(주)플래스크,041590,2017/12,-38944,-38985,151162,151367,17156,16017,35808,35808
(주)플래스크,041590,2018/12,-7165,-12731,155004,164776,-8818,-7364,20512,34082
(주)플래스크,041590,2019/12,-71249,-85248,145834,146731,812,623,11994,18906
(주)플래스크,041590,2020/12,-3253,-13926,126825,132612,4520,4001,45334,45768
(주)플래스크,041590,2021/12,-20866,-33532,100152,104028,-464,-523,22748,24071
(주)플래티어,367000,2020/12,7715,,27670,,3719,,39376,
(주)플래티어,367000,2021/12,11889,,52225,,3426,,41893,
(주)플랜티넷,075130,2011/12,42684,40153,60038,63473,5156,4320,14072,21808
(주)플랜티넷,075130,2012/12,45722,44912,70352,78252,4248,3050,13575,25523
(주)플랜티넷,075130,2013/12,48169,47112,74917,82006,6376,8501,13322,28453
(주)플랜티넷,075130,2014/12,43535,44837,70082,79187,5382,4599,12894,23340
(주)플랜티넷,075130,2015/12,41922,45201,68820,83720,3206,6098,13103,24831
(주)플랜티넷,075130,2016/12,42756,46583,70241,82951,3249,3019,17365,27805
(주)플랜티넷,075130,2017/12,40564,44406,69230,81969,4063,3784,15964,22098
(주)플랜티넷,075130,2018/12,40290,45275,67604,81245,2582,4367,16135,23236
(주)플랜티넷,075130,2019/12,40957,46432,65347,83299,2557,3338,9784,23557
(주)플랜티넷,075130,2020/12,40105,45484,63524,82121,2859,3222,9030,24016
(주)플랜티넷,075130,2021/12,39114,49952,63123,94172,-177,1133,10476,28556
(주)플레이디,237820,2011/12,,,,,,,,
(주)플레이디,237820,2012/12,10037,,18219,,2320,,26430,
(주)플레이디,237820,2013/12,13584,,21881,,3652,,26702,
(주)플레이디,237820,2014/12,78,,55947,,878,,18847,
(주)플레이디,237820,2015/12,3537,,70049,,5906,,28788,
(주)플레이디,237820,2016/12,5569,,84928,,9705,,31418,
(주)플레이디,237820,2017/12,12596,,91203,,1584,,36021,
(주)플레이디,237820,2018/12,18605,,90006,,1901,,34711,
(주)플레이디,237820,2019/12,24858,,97299,,4962,,38572,
(주)플레이디,237820,2020/12,23408,,119883,,514,,29306,
(주)플레이디,237820,2021/12,27038,,141799,,-1354,,34680,
(주)플레이위드,023770,2011/12,-9907,-11633,79784,81430,-1222,-1890,10446,18280
(주)플레이위드,023770,2012/12,-24269,-21413,83882,89226,-950,-2596,10490,17600
(주)플레이위드,023770,2013/12,-31050,-30589,78760,80161,-1952,-1791,7872,13809
(주)플레이위드,023770,2014/12,-28245,,74933,,-513,,7929,
(주)플레이위드,023770,2015/12,-23161,,78689,,-315,,8669,
(주)플레이위드,023770,2016/12,-21220,,86543,,1137,,11813,
(주)플레이위드,023770,2017/12,-24043,,87975,,-2191,,11925,
(주)플레이위드,023770,2018/12,-31959,,79291,,-2677,,11815,
(주)플레이위드,023770,2019/12,-22900,,122708,,18809,,56032,
(주)플레이위드,023770,2020/12,13179,,108532,,6280,,42963,
(주)플레이위드,023770,2021/12,12360,,103128,,2314,,13265,
(주)플렉스컴,065270,2011/12,39625,40010,131273,141690,-1781,-793,175921,178301
(주)플렉스컴,065270,2012/12,57403,57892,173383,203504,33968,30048,341302,347422
(주)플렉스컴,065270,2013/12,69030,74178,203316,314034,19527,13176,463672,523794
(주)플렉스컴,065270,2014/12,56411,28158,177962,300624,15723,-28240,140089,276115
(주)플렉스컴,065270,2015/12,-80719,-54927,79243,257498,19528,14524,73136,318576
(주)플리토,300080,2016/12,,,,,,,,
(주)플리토,300080,2017/12,,,,,,,,
(주)플리토,300080,2018/12,-15066,-15066,3885,3969,-1559,-1518,3267,3505
(주)플리토,300080,2019/12,-21181,-21194,26332,26411,-5770,-5787,1862,1985
(주)플리토,300080,2020/12,-24165,-24110,24697,24783,-1889,-1783,7215,7439
(주)플리토,300080,2021/12,-30104,-29960,27654,27908,-6144,-6028,8993,9338
(주)피델릭스,032580,2011/12,9658,,63193,,4726,,84354,
(주)피델릭스,032580,2012/12,11485,11346,50868,50838,10013,9871,93256,93256
(주)피델릭스,032580,2013/12,16335,15771,59168,58858,12179,11879,87522,87522
(주)피델릭스,032580,2014/12,17285,16145,69589,68750,1841,1305,78116,78116
(주)피델릭스,032580,2015/12,9969,,54615,,767,,65582,
(주)피델릭스,032580,2016/12,730,,47919,,442,,56465,
(주)피델릭스,032580,2017/12,845,,52092,,-576,,61153,
(주)피델릭스,032580,2018/12,4428,,64509,,-3385,,75434,
(주)피델릭스,032580,2019/12,2880,,68738,,-3701,,56030,
(주)피델릭스,032580,2020/12,-2465,,59909,,15710,,58691,
(주)피델릭스,032580,2021/12,454,,52495,,7088,,77637,
(주)피씨디렉트,051380,2011/12,12040,,34666,,3098,,177433,
(주)피씨디렉트,051380,2012/12,13241,,30733,,523,,177391,
(주)피씨디렉트,051380,2013/12,10383,,38445,,-9406,,150131,
(주)피씨디렉트,051380,2014/12,10090,,47975,,-6991,,174058,
(주)피씨디렉트,051380,2015/12,10204,,48493,,-3914,,197723,
(주)피씨디렉트,051380,2016/12,11506,,49727,,-495,,208138,
(주)피씨디렉트,051380,2017/12,14321,,53640,,1143,,227418,
(주)피씨디렉트,051380,2018/12,17507,,56592,,3587,,240055,
(주)피씨디렉트,051380,2019/12,20467,,67605,,-8119,,278616,
(주)피씨디렉트,051380,2020/12,25127,,81429,,4728,,313463,
(주)피씨디렉트,051380,2021/12,36917,,95053,,-2883,,364851,
(주)피앤텔,054340,2011/12,128690,127265,160660,192757,-16170,-17627,53850,150355
(주)피앤텔,054340,2012/12,107284,89944,146263,163159,-15102,-31228,35912,101980
(주)피앤텔,054340,2013/12,66450,45903,98929,123255,-16013,-15380,42394,143950
(주)피앤텔,054340,2014/12,28519,15933,54307,64117,-7134,-2277,9762,65103
(주)피앤텔,054340,2015/12,12614,4970,40761,49421,-3269,-6543,8515,23018
(주)피앤텔,054340,2016/12,-528,-4006,35758,42914,-6804,-8117,8299,28991
(주)피앤텔,054340,2017/12,-21152,-25927,17677,24654,-4525,-3393,5325,17991
(주)피앤텔,054340,2018/12,-34896,-46487,35241,27159,-11364,-12539,3944,17050
(주)피앤텔,054340,2019/12,-28321,-29028,16704,21597,-2166,-3139,2082,15783
(주)피에이치씨,057880,2011/12,58063,49935,125435,120946,7028,5067,67973,93147
(주)피에이치씨,057880,2012/12,43245,36137,105536,100377,260,-209,48465,54103
(주)피에이치씨,057880,2013/12,38789,33282,96713,93371,2719,3052,28958,31151
(주)피에이치씨,057880,2014/12,3487,-3951,58356,53135,-9225,-11271,18715,15539
(주)피에이치씨,057880,2015/12,-12112,-12901,44320,43874,-4259,-4911,19763,21686
(주)피에이치씨,057880,2016/12,-17921,-18522,44602,44695,-1007,-4545,18778,19041
(주)피에이치씨,057880,2017/12,-37496,-36777,40079,42023,-1079,-2844,14270,15783
(주)피에이치씨,057880,2018/12,-54867,-57216,42793,43455,-2053,-8918,6462,6919
(주)피에이치씨,057880,2019/12,-81545,-82519,69024,68417,-7278,-13473,8178,9388
(주)피에이치씨,057880,2020/12,-79721,-74429,78945,84599,-7730,-9240,22589,25110
(주)피에이치씨,057880,2021/12,-109380,-105693,95288,99310,-22011,-22677,35707,37483
(주)피엔에이치테크,239890,2015/12,-1896,,10579,,-1229,,3342,
(주)피엔에이치테크,239890,2016/12,-4078,,11621,,-2134,,4653,
(주)피엔에이치테크,239890,2017/12,,,,,,,,
(주)피엔에이치테크,239890,2018/12,,,,,,,,
(주)피엔에이치테크,239890,2019/12,-16822,,16356,,-273,,7127,
(주)피엔에이치테크,239890,2020/12,-22523,,17752,,-1249,,8540,
(주)피엔에이치테크,239890,2021/12,-18914,,34212,,-58,,24059,
(주)피엔티,137400,2011/12,20137,,53675,,501,,76393,
(주)피엔티,137400,2012/12,25110,25015,78498,78439,8678,10547,54671,52745
(주)피엔티,137400,2013/12,27543,26815,73584,72852,3350,3348,82704,82704
(주)피엔티,137400,2014/12,34823,32959,89832,88075,3582,2773,105650,105650
(주)피엔티,137400,2015/12,34963,31979,103307,101809,-3136,-2977,92554,91318
(주)피엔티,137400,2016/12,39718,34446,145180,153480,-642,-1373,110496,108548
(주)피엔티,137400,2017/12,40638,38827,219619,240917,-7934,-12318,157082,149777
(주)피엔티,137400,2018/12,40684,38758,260904,290895,-15966,-14314,250565,256693
(주)피엔티,137400,2019/12,38227,36745,461673,500331,6171,4433,312615,321406
(주)피엔티,137400,2020/12,63104,72314,402704,435428,16912,27033,356334,390050
(주)피엔티,137400,2021/12,110133,123578,546629,576359,50652,41926,358857,377728
(주)피엔풍년,024940,2011/12,20946,,40528,,390,,58188,
(주)피엔풍년,024940,2012/12,21562,,42862,,481,,61679,
(주)피엔풍년,024940,2013/12,22313,,45349,,1796,,74143,
(주)피엔풍년,024940,2014/12,23093,,43682,,2981,,74555,
(주)피엔풍년,024940,2015/12,24178,,44591,,4639,,74519,
(주)피엔풍년,024940,2016/12,25697,,51364,,2718,,76147,
(주)피엔풍년,024940,2017/12,26897,,48628,,396,,67111,
(주)피엔풍년,024940,2018/12,27859,,48526,,-1639,,61842,
(주)피엔풍년,024940,2019/12,33029,,52446,,10340,,54593,
(주)피엔풍년,024940,2020/12,35206,35105,49213,49131,4505,4470,57690,57694
(주)피엔풍년,024940,2021/12,37214,36991,54189,54011,1654,1467,58207,58410
(주)피엘에이,082390,2011/12,-93213,-83233,17089,16683,781,564,14452,14632
(주)피엘에이,082390,2012/12,-78784,-67910,33143,33577,-2539,-2715,9214,9550
(주)피엘에이,082390,2013/12,-81902,-81737,31435,32085,-1231,-1667,9533,10949
(주)피엘에이,082390,2014/12,-96973,-97056,23730,23736,-5655,-6061,3733,3733
(주)피엘에이,082390,2015/12,-112701,-112782,14793,14794,-3229,-3226,1604,1604
(주)피엠디아카데미,144740,2011/12,,,,,,,,
(주)피엠디아카데미,144740,2012/12,,,,,,,,
(주)피엠디아카데미,144740,2013/12,,,,,,,,
(주)피엠디아카데미,144740,2014/12,,,,,,,,
(주)피엠디아카데미,144740,2015/12,,,,,,,,
(주)피엠디아카데미,144740,2016/12,,,,,,,,
(주)피엠디아카데미,144740,2017/12,,,,,,,,
(주)피엠에스,179440,2011/12,,,,,,,,
(주)피엠에스,179440,2012/12,,,,,,,,
(주)피엠에스,179440,2013/12,,,,,,,,
(주)피엠에스,179440,2014/12,,,,,,,,
(주)피엠에스,179440,2015/12,,,,,,,,
(주)피제이메탈,128660,2011/12,6492,,47418,,2536,,137152,
(주)피제이메탈,128660,2012/12,9881,,53504,,9058,,118295,
(주)피제이메탈,128660,2013/12,10599,,53669,,4211,,121829,
(주)피제이메탈,128660,2014/12,13567,,53397,,3952,,115799,
(주)피제이메탈,128660,2015/12,16888,,57809,,4713,,101901,
(주)피제이메탈,128660,2016/12,16959,,74090,,-7592,,99366,
(주)피제이메탈,128660,2017/12,20037,,73905,,-2475,,135008,
(주)피제이메탈,128660,2018/12,20529,,67636,,9868,,150060,
(주)피제이메탈,128660,2019/12,20160,,64414,,5632,,142139,
(주)피제이메탈,128660,2020/12,22261,,67394,,2996,,128144,
(주)피제이메탈,128660,2021/12,37526,,84174,,8266,,246172,
(주)피제이전자,006140,2011/12,56624,,92626,,7722,,102270,
(주)피제이전자,006140,2012/12,64671,,96154,,4634,,111297,
(주)피제이전자,006140,2013/12,72442,,100766,,12970,,113159,
(주)피제이전자,006140,2014/12,77082,,99097,,12075,,104702,
(주)피제이전자,006140,2015/12,81400,,109413,,10876,,104794,
(주)피제이전자,006140,2016/12,86920,,114930,,3183,,105960,
(주)피제이전자,006140,2017/12,90411,,119501,,4581,,98557,
(주)피제이전자,006140,2018/12,94799,,128372,,11749,,101169,
(주)피제이전자,006140,2019/12,96909,,138488,,5994,,99328,
(주)피제이전자,006140,2020/12,99769,,145323,,1935,,104226,
(주)피제이전자,006140,2021/12,106495,,170557,,1494,,119898,
(주)피코그램,376180,2011/12,,,,,,,,
(주)피코그램,376180,2012/12,,,,,,,,
(주)피코그램,376180,2013/12,,,,,,,,
(주)피코그램,376180,2014/12,,,,,,,,
(주)피코그램,376180,2015/12,,,,,,,,
(주)피코그램,376180,2016/12,,,,,,,,
(주)피코그램,376180,2017/12,,,,,,,,
(주)피코그램,376180,2018/12,,,,,,,,
(주)피코그램,376180,2019/12,,,,,,,,
(주)피코그램,376180,2020/12,11648,11472,37737,37630,3950,3761,24412,24273
(주)피코그램,376180,2021/12,13985,14004,50285,50244,2124,2129,26313,26432
(주)피플바이오,304840,2014/12,,,,,,,,
(주)피플바이오,304840,2015/12,,,,,,,,
(주)피플바이오,304840,2018/12,-23989,,6521,,-2430,,51,
(주)피플바이오,304840,2019/12,-28006,,4357,,-2652,,895,
(주)피플바이오,304840,2020/12,-32361,,10655,,-3494,,508,
(주)피플바이오,304840,2021/12,-37228,-37228,47993,51348,-5827,-6833,165,577
(주)피피아이,062970,2011/12,10976,,25571,,9606,,22810,
(주)피피아이,062970,2012/12,12383,,29060,,-2310,,16158,
(주)피피아이,062970,2013/12,7617,,24625,,330,,10174,
(주)피피아이,062970,2014/12,4561,,20288,,-111,,8612,
(주)피피아이,062970,2015/12,5352,,21377,,699,,12482,
(주)피피아이,062970,2016/12,6046,,24253,,925,,15523,
(주)피피아이,062970,2017/12,6668,,29226,,1924,,24377,
(주)피피아이,062970,2018/12,8730,,34304,,8026,,38120,
(주)피피아이,062970,2019/12,11272,,38931,,2677,,48632,
(주)피피아이,062970,2020/12,6414,,34494,,-5153,,21854,
(주)피피아이,062970,2021/12,-7591,,21600,,-5302,,13459,
(주)픽셀플러스,087600,2011/12,,,,,,,,
(주)픽셀플러스,087600,2012/12,41407,41407,55006,55006,29634,29634,97993,97993
(주)픽셀플러스,087600,2013/12,79111,79291,102330,102511,46355,46350,149409,149409
(주)픽셀플러스,087600,2014/12,96567,96578,111629,111641,12219,12273,123937,123937
(주)픽셀플러스,087600,2015/12,106905,106846,125874,126027,6155,5955,106215,106215
(주)픽셀플러스,087600,2016/12,99299,,109698,,844,,73444,
(주)픽셀플러스,087600,2017/12,96832,,99887,,-5397,,54863,
(주)픽셀플러스,087600,2018/12,86565,,89852,,-7617,,37850,
(주)픽셀플러스,087600,2019/12,79739,,83361,,-1574,,35347,
(주)픽셀플러스,087600,2020/12,83775,,86460,,1960,,39081,
(주)픽셀플러스,087600,2021/12,87563,,92621,,-9956,,50604,
(주)핀텔,291810,2020/12,-859,,2446,,-1110,,4886,
(주)핀텔,291810,2021/12,-3349,,10386,,-230,,8209,
(주)필옵틱스,161580,2012/12,8954,9178,32198,34539,331,471,34439,39962
(주)필옵틱스,161580,2013/12,26454,26188,53691,54714,22661,22547,104561,109129
(주)필옵틱스,161580,2014/12,16867,16931,51229,52085,-11246,-11383,25995,29443
(주)필옵틱스,161580,2015/12,10536,10485,46365,46944,-763,-803,57622,60775
(주)필옵틱스,161580,2016/12,25405,25665,114156,115806,14547,14502,177220,182780
(주)필옵틱스,161580,2017/12,43054,42764,156547,156552,19551,19189,279770,285364
(주)필옵틱스,161580,2018/12,11395,11269,188833,189035,-48189,-48260,55515,55515
(주)필옵틱스,161580,2019/12,-4461,-4732,191333,191045,-7237,-8373,140377,140395
(주)필옵틱스,161580,2020/12,2873,-97,222603,318079,5875,41508,171275,188890
(주)필옵틱스,161580,2021/12,-6275,-4375,189995,277021,-19675,-67706,66834,230792
(주)핌스,347770,2019/12,8513,8506,27886,27884,5050,5050,37783,37783
(주)핌스,347770,2020/12,13721,13406,63558,67383,6981,7083,38776,40510
(주)핌스,347770,2021/12,21899,20713,85296,88834,6198,5642,63752,67114
(주)핑거,163730,2015/12,,,,,,,,
(주)핑거,163730,2016/12,,,,,,,,
(주)핑거,163730,2017/12,,,,,,,,
(주)핑거,163730,2018/12,,,,,,,,
(주)핑거,163730,2019/12,524,719,30735,54607,-1923,-2980,56800,60015
(주)핑거,163730,2020/12,3365,4080,35537,37508,6923,7938,57590,59752
(주)핑거,163730,2021/12,4205,4814,66882,71483,10325,12191,90943,94788
(주)핑거스토리,417180,2019/12,-1105,,4147,,684,,8128,
(주)핑거스토리,417180,2020/12,-437,,5592,,1338,,13079,
(주)핑거스토리,417180,2021/12,612,,7336,,1866,,16339,
(주)하나기술,299030,2017/12,,,,,,,,
(주)하나기술,299030,2018/12,,,,,,,,
(주)하나기술,299030,2019/12,9264,9376,101396,101599,11431,11449,59008,59294
(주)하나기술,299030,2020/12,-21368,-21106,119122,119465,-11820,-12048,87423,88042
(주)하나기술,299030,2021/12,-23328,-22891,188505,189113,-23701,-23239,112376,113001
(주)하림,136480,2011/12,11206,,546549,,13899,,714466,
(주)하림,136480,2012/12,14574,,540705,,-28586,,747582,
(주)하림,136480,2013/12,28568,,481047,,64189,,789049,
(주)하림,136480,2014/12,18302,23775,529687,538935,1824,1866,754061,754495
(주)하림,136480,2015/12,12817,20090,573542,583170,8383,8731,794594,795197
(주)하림,136480,2016/12,28291,37308,449904,461068,88395,85473,822136,826023
(주)하림,136480,2017/12,46172,56867,614672,622289,10129,9460,866517,867328
(주)하림,136480,2018/12,37508,43684,820345,824137,-14526,-13450,828007,828599
(주)하림,136480,2019/12,-4656,2409,763869,768028,-9515,-8270,804828,805855
(주)하림,136480,2020/12,1424,10379,758260,806509,60348,63084,869658,895465
(주)하림,136480,2021/12,12477,23592,793362,842603,44610,50494,1087191,1118054
(주)하림지주,003380,2011/12,173242,357969,289968,2728764,-2569,264298,3346,3114482
(주)하림지주,003380,2012/12,207439,373705,591502,2963012,851,-197358,5402,3595306
(주)하림지주,003380,2013/12,240232,434299,546665,2770986,-6324,237438,5269,3685533
