회사명,거래소코드,회계년도,총자본정상영업이익률(IFRS),자기자본순이익률(IFRS),총자본순이익률(IFRS),매출액총이익률(IFRS),금융비용부담률(IFRS),경영자본순이익률(IFRS),총자본정상영업이익률(IFRS연결),자기자본순이익률(IFRS연결),총자본순이익률(IFRS연결),매출액총이익률(IFRS연결),금융비용부담률(IFRS연결),경영자본순이익률(IFRS연결)
(주)디바이스이엔지,187870,2013/12,,,,,,,,,,,,
(주)디바이스이엔지,187870,2014/12,,,,,,,,,,,,
(주)디바이스이엔지,187870,2015/12,3.15,6.05,2.77,11.7,0.3,2.97,,,,,,
(주)디바이스이엔지,187870,2016/12,9.4,19.17,6.96,18.86,0.2,7.19,,,,,,
(주)디바이스이엔지,187870,2017/12,13.38,20.12,9.22,17.41,-0.09,9.37,,,,,,
(주)디바이스이엔지,187870,2018/12,21.18,25.39,18.05,28.72,-0.46,18.99,,,,,,
(주)디바이스이엔지,187870,2019/12,4.84,7.48,5.09,25.16,-1,5.45,,,,,,
(주)디바이스이엔지,187870,2020/12,32.93,37.44,22.89,45.49,-0.27,24.03,,,,,,
(주)디바이스이엔지,187870,2021/12,20.85,27.44,18.21,39.14,-0.13,19.32,19.22,24.31,16.89,39.14,-0.11,18.11
(주)디스플레이테크,066670,2011/12,7.32,8.44,4.89,6.35,0,5.25,,,,,,
(주)디스플레이테크,066670,2012/12,14.17,20.97,10.86,9.2,0.27,11.98,,,,,,
(주)디스플레이테크,066670,2013/12,13.8,26.02,10.88,7.62,0.03,12.4,,,,,,
(주)디스플레이테크,066670,2014/12,7.53,12.84,5.51,6.32,0.11,6.35,,,,,,
(주)디스플레이테크,066670,2015/12,6.3,11.02,6.46,6.77,0,8.17,,,,,,
(주)디스플레이테크,066670,2016/12,2.38,2.77,2.1,10.89,-0.32,3.05,,,,,,
(주)디스플레이테크,066670,2017/12,4.68,3.22,2.71,14.96,-0.43,4.21,,,,,,
(주)디스플레이테크,066670,2018/12,2.11,2.01,1.77,14.56,-1.22,2.91,,,,,,
(주)디스플레이테크,066670,2019/12,3.86,3.61,3.17,24.99,-2.13,5.06,,,,,,
(주)디스플레이테크,066670,2020/12,2.3,2.53,2.28,22.71,-1.38,3.39,2.3,2.55,2.27,19.78,-1.19,3.36
(주)디스플레이테크,066670,2021/12,1.98,3.56,3.02,6.37,-0.6,4.16,1.81,3.57,2.74,5.82,-0.55,3.6
(주)디아이디,074130,2011/12,-1.65,-2.7,-0.8,0.28,0.13,-0.98,-7,-36.02,-6.54,-1,0.39,-6.59
(주)디아이디,074130,2012/12,10.19,18.24,5.96,3.91,0.14,8.36,5.86,26.82,4.07,4.44,0.62,4.13
(주)디아이디,074130,2013/12,-17.35,-111.51,-28.21,-2.33,0.12,-41.46,-13.05,-119.38,-15.42,-2.94,0.37,-22.14
(주)디아이디,074130,2014/12,-14.86,0,-22.24,-4.46,1.63,-35.66,-9.25,-95.83,-6.11,-3.07,1.85,-13.2
(주)디아크,078590,2011/12,19.79,45.64,17.28,14.36,0.55,18.32,,,,,,
(주)디아크,078590,2012/12,3.1,12.34,5.02,12.73,0.67,5.15,,,,,,
(주)디아크,078590,2013/12,2.66,-11.3,-4.53,13.11,0.59,-4.7,,,,,,
(주)디아크,078590,2014/12,3.59,10.35,4.23,11.75,0.27,4.41,,,,,,
(주)디아크,078590,2015/12,7.98,13.83,7.42,13.36,0.02,7.85,,,,,,
(주)디아크,078590,2016/12,10.33,18.98,12.34,16.19,-0.05,13.19,,,,,,
(주)디아크,078590,2017/12,9.31,16.44,10.59,18.96,0.27,12.52,,,,,,
(주)디아크,078590,2018/12,4.09,-32.3,-15.33,21.69,0.77,-21.32,3.43,-25.35,-9.45,21.15,0.69,-10.21
(주)디아크,078590,2019/12,1.48,-27.04,-10.55,20.1,4.08,-14.27,2.66,-23.79,-8.52,19.03,2.47,-9.21
(주)디아크,078590,2020/12,-4.02,-262.32,-66.96,16.6,8.93,-73.16,-3.71,-260.78,-66.13,17.96,5.49,-70.31
(주)디아크,078590,2021/12,0.55,-134.24,-34.58,15.37,2.95,-37.02,,,,,,
(주)디알젬,263690,2012/12,,,,,,,,,,,,
(주)디알젬,263690,2013/12,,,,,,,,,,,,
(주)디알젬,263690,2014/12,,,,,,,,,,,,
(주)디알젬,263690,2015/12,,,,,,,,,,,,
(주)디알젬,263690,2016/12,10.03,4.59,1.58,30.41,0.31,1.67,9.67,3.49,1.2,30.41,2.25,1.25
(주)디알젬,263690,2017/12,13.79,32.35,13.22,27.3,0.35,13.97,13.4,31.7,12.83,27.3,0.35,13.44
(주)디알젬,263690,2018/12,10.66,21.28,11.77,28.55,0.19,12.54,10.42,20.99,11.53,28.59,0.19,12.17
(주)디알젬,263690,2019/12,8.53,18.49,10.44,28.95,0,11.31,8.36,17.88,10.01,28.96,0,10.76
(주)디알젬,263690,2020/12,33.45,46.01,29.03,36.12,0.08,31.34,33.89,47,29.46,36.38,0.08,31.62
(주)디알젬,263690,2021/12,15.75,22.01,16,31.65,-0.18,17.24,15.81,22.11,16.02,31.69,-0.18,17.11
(주)디알텍,214680,2015/12,,,,,,,,,,,,
(주)디알텍,214680,2016/12,7.22,-0.07,-0.05,46.63,1.39,-0.06,6.5,-1.6,-1.16,47.61,1.43,-1.32
(주)디알텍,214680,2017/12,-2.06,-7.31,-4.9,40.79,0.31,-5.86,-2.61,-6.75,-4.47,41.05,0.32,-5.21
(주)디알텍,214680,2018/12,3.79,5.61,3.55,42.15,0.43,4.31,3.37,4.31,2.67,44.7,0.45,3.15
(주)디알텍,214680,2019/12,3.27,4.63,2.7,43.29,0.53,3.25,2.32,2.75,1.56,45.83,0.55,1.8
(주)디알텍,214680,2020/12,-3.91,-13.87,-6.47,37.27,0.11,-7.96,-6.75,-20.52,-9.59,38.76,0.31,-10.72
(주)디알텍,214680,2021/12,3.21,5.64,2.57,42.87,0.24,3.17,2.54,10.46,4.26,45.36,0.08,4.76
(주)디앤씨미디어,263720,2016/12,,,,,,,,,,,,
(주)디앤씨미디어,263720,2017/12,15.2,14.19,12.69,0,-0.67,12.77,,,,,,
(주)디앤씨미디어,263720,2018/12,16.16,16.1,14,0,-1.2,14.42,13.29,13.46,11.27,0,-1.17,11.68
(주)디앤씨미디어,263720,2019/12,16.74,11.48,9.39,0,-1.01,9.82,16.3,12.44,10,0,-1.01,10.39
(주)디앤씨미디어,263720,2020/12,21.92,22.67,18.41,0,-0.83,19.72,22.44,23.23,18.55,0,-0.79,19.22
(주)디앤씨미디어,263720,2021/12,4.6,8.51,7.36,0,-1.45,9.54,17.18,22.04,17.58,0,-0.71,17.66
(주)디어유,376300,2020/12,,,,,,,,,,,,
(주)디어유,376300,2021/12,9.91,-20.42,-18.89,0,0.2,-22.17,,,,,,
(주)디에스,051710,2011/12,-11.43,-78.95,-8.21,-3.05,0.64,-10.24,-7.89,-131.56,-11.06,-1.83,1.02,-11.97
(주)디에스,051710,2012/12,-36.78,-120.72,-10.53,-8.42,1.7,-15.56,,,,,,
(주)디에스앤엘,141020,2011/12,17.85,37.29,14.97,26.64,1.08,15.67,,,,,,
(주)디에스앤엘,141020,2012/12,14.93,28.76,12.77,24.95,0.89,13.3,,,,,,
(주)디에스앤엘,141020,2013/12,-20.15,-30.73,-15.49,16.85,1.62,-16.66,-20.96,-31.18,-16,16.83,1.61,-17.77
(주)디에스앤엘,141020,2014/12,-19.91,-36.11,-22.12,12.32,2.59,-24.94,-22,-42.79,-25.72,11.52,2.85,-28.59
(주)디에스앤엘,141020,2015/12,-23.28,-69.65,-36.89,-1.1,1.99,-40.32,-24.03,-72.02,-37.08,6.36,0.92,-39.76
(주)디에스앤엘,141020,2016/12,-4.28,-243.48,-74.6,10.8,2.82,-80.65,-6.52,-247.05,-73.61,10.79,2.9,-79.2
(주)디에스앤엘,141020,2017/12,7.65,12.87,7.4,13.77,1.54,8.84,6.14,13.42,7.61,13.56,1.63,9.09
(주)디에스앤엘,141020,2018/12,-7.93,-41.73,-24.22,11.68,20.57,-30.12,-13.22,-39,-22.96,19.39,9.72,-26.87
(주)디에스앤엘,141020,2019/12,-15.58,0,-93.77,49.99,574.46,-110.78,-23.15,-96.01,-45.76,10.57,18.49,-51.01
(주)디에스앤엘,141020,2020/12,-25.15,0,-398.44,0,0,-412.56,-0.17,-5.8,-3.81,0,24.72,-4.13
(주)디에스앤엘,141020,2021/12,-204.74,0,26.03,1.07,39.52,30.03,,,,,,
(주)디에스케이,109740,2011/12,12.96,18.51,12.06,18.91,-0.85,12.81,13.06,18.67,12.16,19.01,-0.83,12.82
(주)디에스케이,109740,2012/12,-1.26,-2.61,-1.87,7.14,-2.58,-1.93,-1.92,-3.56,-2.54,6.92,-2.52,-2.59
(주)디에스케이,109740,2013/12,6.1,9.32,7.36,13.91,-0.99,7.59,5.88,9.07,7.11,14.35,-0.94,7.24
(주)디에스케이,109740,2014/12,6.71,7.48,5.69,14.33,-0.83,5.89,7.19,8.14,6.17,15.58,-0.82,6.31
(주)디에스케이,109740,2015/12,19.81,24.32,17.66,22.18,-0.4,18.17,20.76,25.65,18.61,23.37,-0.4,18.95
(주)디에스케이,109740,2016/12,8.51,15.78,8.59,23.15,1.12,13.67,3.96,10.29,2.33,29.34,1.94,2.42
(주)디에스케이,109740,2017/12,12.34,-40.54,-19.24,19.36,0.1,-28.08,7.89,-42.51,-24.69,19.89,2.97,-27.73
(주)디에스케이,109740,2018/12,16.61,22.82,13.5,25.81,2.48,16.45,13.59,21.27,10.39,25.83,3.13,13.39
(주)디에스케이,109740,2019/12,8.11,9.57,6.88,24.89,0.16,9.71,3.26,5.7,2.31,25.25,0.75,3.1
(주)디에스케이,109740,2020/12,-3.16,-5.86,-4.29,7.04,1.11,-6.94,-8.44,-14.54,-11.23,7.61,2.94,-14.48
(주)디에스케이,109740,2021/12,1.83,7.09,5.87,16.63,-0.32,10.1,-3.66,-0.34,-2.25,7.72,2.08,-2.77
(주)디에이치패션,045260,2011/12,-1.2,-17.12,-13.98,-0.09,15.8,-77.12,-11.05,-28.38,-22.75,15.14,12.22,-38.5
(주)디에이테크놀로지,196490,2011/12,,,,,,,,,,,,
(주)디에이테크놀로지,196490,2012/12,,,,,,,,,,,,
(주)디에이테크놀로지,196490,2013/12,12.21,22.23,9.29,16.21,1.1,10.22,,,,,,
(주)디에이테크놀로지,196490,2014/12,17.36,15.2,9.91,19.07,0.59,10.87,14.12,10.1,8.11,19.23,0.59,8.82
(주)디에이테크놀로지,196490,2015/12,7.8,11.47,8.15,10.81,-0.35,8.97,7.89,11.75,8.35,11.43,-0.35,10.45
(주)디에이테크놀로지,196490,2016/12,5.05,12.62,6.86,10.77,0.23,7.73,5.02,12.21,6.63,11.29,0.23,8.15
(주)디에이테크놀로지,196490,2017/12,5.07,2,0.95,10.64,1.03,1.09,5.6,2.87,1.36,11.47,1.02,1.56
(주)디에이테크놀로지,196490,2018/12,1.06,-29.07,-13.95,12.24,1.26,-17.47,1.69,-28.63,-13.79,13.76,1.25,-17.17
(주)디에이테크놀로지,196490,2019/12,0.45,-29.13,-14.71,13.15,4.49,-19.38,0.46,-29.14,-14.85,13.69,4.42,-19.3
(주)디에이테크놀로지,196490,2020/12,-10.63,-37.16,-24.96,-13.13,6.21,-32.53,-11.23,-36.09,-23.34,-4.45,3.37,-28.7
(주)디에이테크놀로지,196490,2021/12,-8.82,-15.95,-11.5,-0.76,1.42,-14.98,-9.12,-16.32,-11.23,1.13,1.22,-13.44
(주)디에이피,066900,2011/12,4.34,4.63,1.5,2.42,1.89,1.57,,,,,,
(주)디에이피,066900,2012/12,13.21,33.89,9.99,13.56,1.67,10.24,,,,,,
(주)디에이피,066900,2013/12,12.1,27.11,9.2,13.32,1.58,9.39,,,,,,
(주)디에이피,066900,2014/12,2.24,-2.1,-0.67,6.64,1.99,-0.69,,,,,,
(주)디에이피,066900,2015/12,4.65,9.15,2.85,8.97,1.82,2.94,,,,,,
(주)디에이피,066900,2016/12,2.01,2.76,1,6.15,1.39,1.03,,,,,,
(주)디에이피,066900,2017/12,3.19,5.71,2.25,6.17,1.04,2.32,,,,,,
(주)디에이피,066900,2018/12,5.18,7.58,3.34,7.23,0.88,3.51,,,,,,
(주)디에이피,066900,2019/12,0.36,0.98,0.45,4.24,0.72,0.48,,,,,,
(주)디에이피,066900,2020/12,3.63,4.88,2.23,6.26,0.49,2.4,,,,,,
(주)디에이피,066900,2021/12,3.43,7.44,3.64,6.01,0.37,3.91,,,,,,
(주)디엔에이링크,127120,2011/12,9.38,17.55,9.85,38.93,4.09,10.81,,,,,,
(주)디엔에이링크,127120,2012/12,1.22,1.85,1.07,27.35,1.11,1.21,,,,,,
(주)디엔에이링크,127120,2013/12,-24.23,-50.32,-27.5,-49.15,7.22,-30.09,,,,,,
(주)디엔에이링크,127120,2014/12,-19.83,-47.71,-20.8,-3.87,7.02,-22.95,,,,,,
(주)디엔에이링크,127120,2015/12,-25.22,-78.11,-28.98,-14.4,9.77,-37.76,-24.33,-80.83,-27.66,-23.65,10.34,-36.69
(주)디엔에이링크,127120,2016/12,-20.17,-178.04,-40.62,2.71,12.21,-54.53,-21.65,-150.75,-33.49,3.63,12.13,-43.18
(주)디엔에이링크,127120,2017/12,5.87,11.12,5.46,44.51,7.86,6.43,3.71,2.65,1.33,43.08,8.57,1.55
(주)디엔에이링크,127120,2018/12,-9.31,-17.47,-12.56,26.76,7.26,-14.98,-9.68,-17.35,-12.48,26.06,5.56,-13.69
(주)디엔에이링크,127120,2019/12,-16.45,-96.99,-46.39,16.4,4.12,-57.85,-19.17,-89.64,-43.03,18.97,3.24,-47.56
(주)디엔에이링크,127120,2020/12,-16.7,-61.24,-36.82,12.98,0.54,-40.9,-20.55,-54.03,-35.11,15.23,2.6,-37.26
(주)디엔에이링크,127120,2021/12,-7.4,-18.25,-13.38,25.92,-3.02,-14.28,-11.01,-14.27,-13.23,27.41,-1.34,-13.68
(주)디엔에프,092070,2011/12,5.69,6.87,3.49,41.47,5.22,3.61,,,,,,
(주)디엔에프,092070,2012/12,1.63,1.57,0.76,36.25,7.16,0.81,,,,,,
(주)디엔에프,092070,2013/12,-14.02,-56.19,-21.32,4.31,13,-22.99,,,,,,
(주)디엔에프,092070,2014/12,23.91,33.88,16.21,42.73,4.01,17.48,,,,,,
(주)디엔에프,092070,2015/12,26.58,33.42,23.49,44.36,0.45,26.83,,,,,,
(주)디엔에프,092070,2016/12,13.95,15.83,12.04,42.32,0.49,13.76,,,,,,
(주)디엔에프,092070,2017/12,15.39,17.34,13.5,38.85,0.07,14.9,,,,,,
(주)디엔에프,092070,2018/12,13.58,16.46,12.96,40.38,0.1,15.53,,,,,,
(주)디엔에프,092070,2019/12,4.65,2.47,1.98,35.29,0.14,2.46,,,,,,
(주)디엔에프,092070,2020/12,10.76,15.45,13.17,35.59,-0.15,16.23,7.55,13.29,9.22,32.51,0.45,10.02
(주)디엔에프,092070,2021/12,7.66,8.31,7.39,32.86,-0.52,9.66,6.4,9.35,6.77,26.82,0.59,7.62
(주)디엠에스,068790,2011/12,5.26,2.93,1.19,21.91,5,1.58,2.91,-2.4,-1.39,22.59,5.68,-1.69
(주)디엠에스,068790,2012/12,-3.82,-36.34,-15.33,14.64,8.81,-20.98,-3.65,-32.88,-12.98,18.81,10,-16.22
(주)디엠에스,068790,2013/12,3.73,0.99,0.41,19.79,5.41,0.58,-0.67,-9.12,-3.76,22.13,6.97,-4.93
(주)디엠에스,068790,2014/12,-2.62,-43.4,-16.55,16.97,6,-22.81,-3.26,-41.62,-14.58,22.4,6.07,-18.72
(주)디엠에스,068790,2015/12,11.41,23.28,8.77,24.58,2.71,11.59,7.16,14.6,5.17,25.31,2.95,6.56
(주)디엠에스,068790,2016/12,5.72,15.6,6.84,13.49,1.18,9.22,13.36,32.4,14.44,26.97,1.36,18.89
(주)디엠에스,068790,2017/12,7.7,5.54,2.62,15.15,0.7,3.63,5.87,2.91,1.36,22.78,1,1.79
(주)디엠에스,068790,2018/12,11.43,12.77,6.11,19.98,0.94,8.16,9.85,10.61,4.93,25.43,1.16,6.31
(주)디엠에스,068790,2019/12,5.62,8.17,4.08,22.45,1.04,5.51,7.33,10.87,5.56,33.28,1.47,7.23
(주)디엠에스,068790,2020/12,8.67,19.83,10.89,23.89,1.02,15.73,9.82,20.64,11.76,33.01,1.26,14.48
(주)디엠에스,068790,2021/12,7.33,13.54,8.01,26.65,0.34,11.66,7.93,13.45,8.73,35.66,0.35,10.2
(주)디오,039840,2011/12,7.44,0.91,0.41,59.21,11.51,0.43,7.66,10.13,4.26,58.61,11.26,4.47
(주)디오,039840,2012/12,4.02,-13.73,-6.19,61.31,13.88,-6.25,6.28,-8.64,-3.87,62.44,12.37,-3.91
(주)디오,039840,2013/12,-0.23,-15.04,-6.09,46.28,11.16,-6.26,-2.34,-19.83,-7.96,48.94,10.57,-8.13
(주)디오,039840,2014/12,5.94,-2.62,-0.98,47.94,12.77,-1.01,2.97,-9.31,-3.26,53.37,12.11,-3.33
(주)디오,039840,2015/12,12.34,8.7,4.48,52.49,8.99,4.62,16.63,15.75,7.5,57.26,7.64,7.58
(주)디오,039840,2016/12,18.35,21.71,15.37,65.13,0.6,16.01,19.51,22.24,15.35,66.23,0.67,15.59
(주)디오,039840,2017/12,16.84,13.14,9.69,68.35,1.03,10.26,14.58,8.94,6.79,68.6,1.21,6.99
(주)디오,039840,2018/12,0.63,2.12,1.39,65.91,2.53,1.47,4.03,4.74,3.58,68.77,1.89,3.71
(주)디오,039840,2019/12,12.1,8.9,5.23,72.78,2.46,5.61,13.95,16.97,10.27,75.23,1.61,10.79
(주)디오,039840,2020/12,13.68,6.68,3.78,74.61,3.64,4.02,10.09,7.37,3.84,71.45,2.64,4.01
(주)디오,039840,2021/12,9.46,14.9,8.7,72.57,2.97,9.14,10,15.11,8.08,71.86,2.59,8.26
(주)디와이디,219550,2015/12,,,,,,,,,,,,
(주)디와이디,219550,2016/12,,,,,,,,,,,,
(주)디와이디,219550,2017/12,24.13,16.72,14.44,53.58,-0.2,15.15,,,,,,
(주)디와이디,219550,2018/12,13.96,11.8,10.45,37.78,-0.39,11.1,,,,,,
(주)디와이디,219550,2019/12,-4.2,-10.69,-7.61,33.93,0.7,-10.59,-3.37,-9.56,-5.53,33.93,0.18,-9.6
(주)디와이디,219550,2020/12,-23.86,-44.97,-29.49,19.85,3.48,-49.31,-23.46,-44.66,-29.28,19.85,3.52,-47.59
(주)디와이디,219550,2021/12,-64.37,-398.4,-282.26,9.07,7.6,-482.9,,,,,,
(주)디이엔티,079810,2011/12,-2.11,-3.84,-2.94,7.08,-1.04,-3.12,,,,,,
(주)디이엔티,079810,2012/12,0.46,3.86,3.1,7.37,-1.61,3.32,,,,,,
(주)디이엔티,079810,2013/12,-1.09,-5.89,-4.94,5.97,-0.91,-5.18,,,,,,
(주)디이엔티,079810,2014/12,-9.76,-9.29,-8.05,2.67,-1.29,-8.28,-10.38,-9.8,-8.62,3.37,-1.28,-8.86
(주)디이엔티,079810,2015/12,8.5,15.32,11.09,16.09,-0.3,11.36,8.54,15.37,11.13,17.2,-0.3,11.33
(주)디이엔티,079810,2016/12,-12.83,-27.02,-12.73,-3.45,0.7,-13.14,-11.78,-25.51,-11.71,1.73,0.72,-11.97
(주)디이엔티,079810,2017/12,3.15,11.51,4.27,6.26,0.24,4.45,3.82,12.53,4.56,7.95,0.26,4.69
(주)디이엔티,079810,2018/12,-18.26,-48.55,-16.53,-6.38,2.02,-17.51,-17.74,-49.34,-16.85,-3.16,2.02,-17.68
(주)디이엔티,079810,2019/12,-12.02,-39.34,-13.22,-2.41,4.17,-13.88,-12.17,-39.95,-13.49,0.58,4.14,-14.07
(주)디이엔티,079810,2020/12,-12.75,-44.81,-19.98,5.97,2.43,-20.17,-12.65,-44.87,-20.03,9.32,2.41,-20.09
(주)디이엔티,079810,2021/12,2.11,3.85,1.78,11.38,1.43,1.8,2.13,3.51,1.63,13.61,1.43,1.63
(주)디지아이,043360,2011/12,-1.26,0.29,0.25,26.78,-3.45,0.29,,,,,,
(주)디지아이,043360,2012/12,0.05,1.66,1.46,26.55,-3.24,1.65,,,,,,
(주)디지아이,043360,2013/12,-4.53,-2.61,-2.31,22.98,-3.49,-2.62,,,,,,
(주)디지아이,043360,2014/12,0.24,3.28,2.97,28.95,-3.05,3.39,0.04,3.08,2.76,29.01,-3,3.15
(주)디지아이,043360,2015/12,-4.27,-0.47,-0.43,27.87,-3.39,-0.51,,,,,,
(주)디지아이,043360,2016/12,-3.06,-4.47,-4.1,26.69,-1.48,-5.06,,,,,,
(주)디지아이,043360,2017/12,1.03,1.11,1.03,26.14,-1.06,1.28,,,,,,
(주)디지아이,043360,2018/12,-2.89,-1.23,-1.14,26.57,-1.58,-1.48,,,,,,
(주)디지아이,043360,2019/12,-6.59,-7.24,-6.72,23.64,-2.07,-9.23,,,,,,
(주)디지아이,043360,2020/12,0.89,1.49,1.37,36.27,-1.48,1.89,,,,,,
(주)디지아이,043360,2021/12,-2.82,-1.37,-1.24,28.45,-1.33,-1.73,,,,,,
(주)디지캡,197140,2012/12,,,,,,,,,,,,
(주)디지캡,197140,2013/12,,,,,,,,,,,,
(주)디지캡,197140,2014/12,5.17,4.19,3,34.74,-1.74,3.27,,,,,,
(주)디지캡,197140,2015/12,8.2,10.02,7.1,37.11,-1.76,8.04,,,,,,
(주)디지캡,197140,2016/12,4.06,8.3,5.12,31.33,-0.52,7.26,,,,,,
(주)디지캡,197140,2017/12,10.65,16,8.79,34.63,-0.21,10.32,,,,,,
(주)디지캡,197140,2018/12,4.62,5.53,3.41,28.76,1.1,3.43,,,,,,
(주)디지캡,197140,2019/12,2.47,4.25,2.81,27.03,1.58,3.38,1.39,4.38,2.41,29.08,1.26,2.55
(주)디지캡,197140,2020/12,1.07,0.36,0.24,27.44,3.46,0.35,4.3,3.61,2.54,29.95,1.77,2.77
(주)디지캡,197140,2021/12,0.5,-0.95,-0.69,26.13,1.66,-0.92,0.48,0.19,0.17,28.29,1.02,0.18
(주)디지털대성,068930,2011/12,4,5.2,4.53,34.86,-1.66,4.76,,,,,,
(주)디지털대성,068930,2012/12,7.07,6.4,5.5,41.2,-1.96,5.87,,,,,,
(주)디지털대성,068930,2013/12,10.01,8.86,7.8,45.17,-1.69,8.53,,,,,,
(주)디지털대성,068930,2014/12,8.77,8.89,7.83,46.57,-1.87,8.48,,,,,,
(주)디지털대성,068930,2015/12,8.2,7.04,6.08,48.73,-1.78,7.1,6.47,8.54,5.81,48.11,-1.55,6.21
(주)디지털대성,068930,2016/12,7.5,7.51,6.48,48.2,-1.19,8.68,8.45,11.14,8.54,49.12,-0.52,9.2
(주)디지털대성,068930,2017/12,7.19,8.08,6.77,47.95,-1.36,9.89,10.05,10.78,8.29,49.88,-0.77,9.08
(주)디지털대성,068930,2018/12,1.26,2,1.54,45.73,-1,2.29,11.63,8.48,9.09,50.26,-0.61,9.89
(주)디지털대성,068930,2019/12,10.19,17.22,11.91,44.79,-2.6,16.19,16.56,19.7,14.91,48.08,-0.67,15.73
(주)디지털대성,068930,2020/12,6.61,9.6,6.26,37.06,-2,8.1,9.69,10.24,7.41,41.68,-0.46,7.73
(주)디지털대성,068930,2021/12,10.87,13.27,8.59,37.05,-0.62,10.09,13.17,14.77,10.45,41.13,-0.19,11.25
(주)디지텍시스템스,091690,2011/12,4.15,4.09,2.75,9.02,-0.11,3.03,4.43,4.31,2.99,9.93,-0.06,3.29
(주)디지텍시스템스,091690,2012/12,6.29,8.36,4.52,11.65,0.92,4.74,,,,,,
(주)디지텍시스템스,091690,2013/12,-9.06,-106.97,-36.65,4.42,1.92,-37.89,,,,,,
(주)디지틀조선일보,033130,2011/12,6.36,7.67,6.46,21.39,-0.82,9.48,7.1,8.81,7.43,24.84,-0.8,10.87
(주)디지틀조선일보,033130,2012/12,9.39,12.43,10.77,24.78,-3.44,16.99,9.31,12.48,10.8,28.15,-3.32,16.94
(주)디지틀조선일보,033130,2013/12,6.62,7.85,7.19,23.01,-3.04,11.66,6.76,7.62,6.98,25.67,-2.96,11.25
(주)디지틀조선일보,033130,2014/12,5.22,6.67,6.07,22.67,-1.98,9.66,5.34,6.21,5.65,25.4,-1.96,8.89
(주)디지틀조선일보,033130,2015/12,5.19,8.18,7.37,22.43,-1.95,11.26,5.53,8.25,7.44,25,-1.93,11.21
(주)디지틀조선일보,033130,2016/12,6.53,7.12,6.44,23.61,-1.54,9.43,6.56,7.28,6.58,25.53,-1.54,9.51
(주)디지틀조선일보,033130,2017/12,7.35,7.53,6.84,25.14,-1.61,9.82,7.3,7.85,7.12,27.51,-1.61,10.04
(주)디지틀조선일보,033130,2018/12,8.36,7.34,6.67,28.44,-2.13,9.73,8.07,7.24,6.51,31.85,-2.12,9.31
(주)디지틀조선일보,033130,2019/12,3.38,4.16,3.77,20.85,-2.99,5.76,3.53,4.54,4.16,25.51,-2.91,6.25
(주)디지틀조선일보,033130,2020/12,1.84,3.93,3.6,100,-3.29,5.56,1.71,2.32,2.15,0,-3.17,3.25
(주)디지틀조선일보,033130,2021/12,2.58,3.3,3.01,0,-2.9,4.92,2.39,3.39,3.01,0,-2.79,4.77
(주)디케이앤디,263020,2011/12,,,,,,,,,,,,
(주)디케이앤디,263020,2012/12,,,,,,,,,,,,
(주)디케이앤디,263020,2013/12,,,,,,,,,,,,
(주)디케이앤디,263020,2014/12,,,,,,,,,,,,
(주)디케이앤디,263020,2015/12,4.34,4.73,2.6,10.63,0.9,3.01,13.67,16.75,9.6,13.79,0.53,10.77
(주)디케이앤디,263020,2016/12,3.48,-7.17,-4.3,18.07,0.94,-5.4,6.38,-1.27,-0.7,18.45,0.7,-0.77
(주)디케이앤디,263020,2017/12,3.46,-2,-1.45,19.5,0.71,-1.89,7.33,4.8,3.05,21,0.83,3.29
(주)디케이앤디,263020,2018/12,2.84,7.41,6.36,18.1,-3.11,7.99,6.74,8.78,6.83,20.73,0.07,7.37
(주)디케이앤디,263020,2019/12,1.66,6.19,5.51,18.56,-2.99,6.86,4.88,5.68,4.67,18.29,-0.13,5.07
(주)디케이앤디,263020,2020/12,2.92,2.41,2.12,22.4,-0.06,2.71,8.04,6.81,5.62,20.35,0.05,6.2
(주)디케이앤디,263020,2021/12,-0.16,-9.59,-6.71,17.32,1.12,-9.19,3.12,-3.94,-2.3,18.46,1.54,-2.63
(주)디케이티,290550,2015/12,,,,,,,,,,,,
(주)디케이티,290550,2016/12,-0.66,-10.25,-1.17,4.76,-1.13,-2.04,5.05,41.35,4.04,5.44,0.24,4.05
(주)디케이티,290550,2017/12,25.11,99.44,17.45,9.13,0.03,26.61,20.91,114.7,16.17,7.23,0.24,16.21
(주)디케이티,290550,2018/12,10.63,-48.01,-15.06,9.2,0.52,-19.98,10.93,-7.87,-2.12,5.76,0.28,-2.12
(주)디케이티,290550,2019/12,12.73,11.06,6.48,9.21,-0.38,8.03,13.83,18.32,8.53,5.79,-0.06,8.59
(주)디케이티,290550,2020/12,10.57,9.03,7.08,7.06,-0.14,8.7,13.3,17.23,9.95,6.66,-0.01,10.11
(주)디케이티,290550,2021/12,4.6,-1.82,-0.87,6.96,0.47,-1.01,11.75,11.97,5.67,8.09,0.22,5.84
(주)디티앤씨,187220,2011/12,,,,,,,,,,,,
(주)디티앤씨,187220,2012/12,,,,,,,,,,,,
(주)디티앤씨,187220,2013/12,16.76,38.43,13.51,51.37,3.85,14.09,,,,,,
(주)디티앤씨,187220,2014/12,16.43,19.29,12.81,53.45,3.48,14.08,,,,,,
(주)디티앤씨,187220,2015/12,2.48,4.45,3.39,34.09,1.03,3.95,3.02,5.4,3.84,40.27,0.93,4.26
(주)디티앤씨,187220,2016/12,2.98,3.5,2.43,33.3,1.86,2.91,3,3.45,2.36,39.32,1.64,2.63
