회사명,거래소코드,회계년도,단기차입금(요약)(IFRS)(백만원),유동성장기부채(요약)(IFRS)(백만원),단기차입금(요약)(IFRS연결)(백만원),유동성장기부채(요약)(IFRS연결)(백만원)
(주)파인테크닉스,106240,2016/12,35900,1912,47769,5022
(주)파인테크닉스,106240,2017/12,31798,2208,37530,2208
(주)파인테크닉스,106240,2018/12,22986,1011,24070,1011
(주)파인테크닉스,106240,2019/12,20457,627,18524,1741
(주)파인테크닉스,106240,2020/12,20619,825,27601,1874
(주)파인테크닉스,106240,2021/12,11600,0,19162,1160
(주)파인텍,131760,2011/12,,,,
(주)파인텍,131760,2012/12,7962,3217,9089,3217
(주)파인텍,131760,2013/12,12641,1607,25192,1607
(주)파인텍,131760,2014/12,23918,5350,34797,5350
(주)파인텍,131760,2015/12,4672,7193,11391,7193
(주)파인텍,131760,2016/12,14329,10252,39760,15256
(주)파인텍,131760,2017/12,17650,5829,21985,9773
(주)파인텍,131760,2018/12,17259,3425,20716,7029
(주)파인텍,131760,2019/12,11240,4906,13295,7105
(주)파인텍,131760,2020/12,17664,2268,18203,4336
(주)파인텍,131760,2021/12,8934,9976,9567,12228
(주)파커스,065690,2011/12,8000,215,8000,215
(주)파커스,065690,2012/12,5000,0,5000,0
(주)파커스,065690,2013/12,2000,67,2000,67
(주)파커스,065690,2014/12,6000,545,6000,545
(주)파커스,065690,2015/12,6000,556,6000,556
(주)파커스,065690,2016/12,4584,514,4584,514
(주)파커스,065690,2017/12,0,515,0,515
(주)파커스,065690,2018/12,0,0,0,0
(주)파커스,065690,2019/12,5000,0,5000,0
(주)파커스,065690,2020/12,5000,250,5000,3289
(주)파커스,065690,2021/12,5000,443,5000,3688
(주)파크시스템스,140860,2011/12,1257,0,1257,0
(주)파크시스템스,140860,2012/12,1374,225,1374,225
(주)파크시스템스,140860,2013/12,2739,250,2739,250
(주)파크시스템스,140860,2014/12,4000,250,4000,250
(주)파크시스템스,140860,2015/12,0,0,0,0
(주)파크시스템스,140860,2016/12,0,0,0,0
(주)파크시스템스,140860,2017/12,0,0,0,0
(주)파크시스템스,140860,2018/12,0,0,0,0
(주)파크시스템스,140860,2019/12,0,0,0,0
(주)파크시스템스,140860,2020/12,0,0,0,0
(주)파크시스템스,140860,2021/12,0,0,0,0
(주)파트론,091700,2011/12,32005,1601,71047,2150
(주)파트론,091700,2012/12,34526,2049,72020,5173
(주)파트론,091700,2013/12,43417,5392,107021,5571
(주)파트론,091700,2014/12,30000,10000,76648,10624
(주)파트론,091700,2015/12,27240,0,55116,10
(주)파트론,091700,2016/12,29000,0,37992,0
(주)파트론,091700,2017/12,58663,0,61663,0
(주)파트론,091700,2018/12,39517,0,39517,0
(주)파트론,091700,2019/12,53692,65,55692,747
(주)파트론,091700,2020/12,91493,70,103209,4200
(주)파트론,091700,2021/12,83649,130,83649,621
(주)파티게임즈,194510,2013/12,0,0,,
(주)파티게임즈,194510,2014/12,0,0,0,0
(주)파티게임즈,194510,2015/12,0,0,0,0
(주)파티게임즈,194510,2016/12,0,0,0,179
(주)파티게임즈,194510,2017/12,0,0,0,0
(주)파티게임즈,194510,2018/12,2904,24064,5858,24064
(주)파티게임즈,194510,2019/12,5000,0,5000,0
(주)팍스넷,038160,2011/12,0,0,,
(주)팍스넷,038160,2012/12,0,0,,
(주)팍스넷,038160,2013/12,0,0,,
(주)팍스넷,038160,2014/12,0,0,,
(주)팍스넷,038160,2015/12,0,0,,
(주)팍스넷,038160,2016/12,0,0,,
(주)팍스넷,038160,2017/12,0,0,,
(주)팍스넷,038160,2018/12,0,0,0,0
(주)팍스넷,038160,2019/12,1300,0,3300,0
(주)팍스넷,038160,2020/12,550,0,2842,0
(주)판타지오,187770,2011/12,,,,
(주)판타지오,187770,2012/12,,,,
(주)판타지오,187770,2013/12,,,,
(주)팜스빌,318010,2012/12,,,,
(주)팜스빌,318010,2013/12,,,,
(주)팜스빌,318010,2014/12,,,,
(주)팜스빌,318010,2015/12,,,,
(주)팜스빌,318010,2016/12,,,,
(주)팜스빌,318010,2017/12,,,,
(주)팜스빌,318010,2018/12,0,1062,0,1062
(주)팜스빌,318010,2019/12,0,959,0,959
(주)팜스빌,318010,2020/12,0,422,0,422
(주)팜스빌,318010,2021/12,0,2676,0,2676
(주)팜스토리,027710,2011/12,148337,1946,338279,8672
(주)팜스토리,027710,2012/12,182735,3674,408848,16900
(주)팜스토리,027710,2013/12,158419,9288,350647,20776
(주)팜스토리,027710,2014/12,164012,9107,398391,33659
(주)팜스토리,027710,2015/12,175419,26340,397768,44287
(주)팜스토리,027710,2016/12,142269,12534,278493,28871
(주)팜스토리,027710,2017/12,145396,14000,254919,19354
(주)팜스토리,027710,2018/12,193233,8942,351130,12523
(주)팜스토리,027710,2019/12,252153,21853,304053,23103
(주)팜스토리,027710,2020/12,204728,39660,270428,39660
(주)팜스토리,027710,2021/12,293323,4778,385923,4778
(주)팬스타엔터프라이즈,054300,2011/12,9398,7851,9439,7915
(주)팬스타엔터프라이즈,054300,2012/12,8446,4951,8631,5020
(주)팬스타엔터프라이즈,054300,2013/12,8203,5010,,
(주)팬스타엔터프라이즈,054300,2014/12,5162,3662,,
(주)팬스타엔터프라이즈,054300,2015/12,5385,5722,,
(주)팬스타엔터프라이즈,054300,2016/12,2569,1202,,
(주)팬스타엔터프라이즈,054300,2017/12,1745,1593,,
(주)팬스타엔터프라이즈,054300,2018/12,2186,700,,
(주)팬스타엔터프라이즈,054300,2019/12,1803,2279,,
(주)팬스타엔터프라이즈,054300,2020/12,3793,134,,
(주)팬스타엔터프라이즈,054300,2021/12,4206,4034,,
(주)팬엔터테인먼트,068050,2011/12,5394,0,5404,0
(주)팬엔터테인먼트,068050,2012/12,12000,206,12022,206
(주)팬엔터테인먼트,068050,2013/12,6000,708,6028,708
(주)팬엔터테인먼트,068050,2014/12,9270,1050,9298,1050
(주)팬엔터테인먼트,068050,2015/12,18400,2550,18428,2550
(주)팬엔터테인먼트,068050,2016/12,18400,1500,18400,1500
(주)팬엔터테인먼트,068050,2017/12,11900,2700,11900,2700
(주)팬엔터테인먼트,068050,2018/12,5000,4200,5000,4200
(주)팬엔터테인먼트,068050,2019/12,12500,4567,12500,4567
(주)팬엔터테인먼트,068050,2020/12,5000,6600,5080,6600
(주)팬엔터테인먼트,068050,2021/12,5000,6000,,
(주)팬젠,222110,2012/12,,,,
(주)팬젠,222110,2013/12,1500,1064,,
(주)팬젠,222110,2014/12,1000,1248,,
(주)팬젠,222110,2015/12,2340,0,,
(주)팬젠,222110,2016/12,0,0,,
(주)팬젠,222110,2017/12,0,0,,
(주)팬젠,222110,2018/12,0,0,,
(주)팬젠,222110,2019/12,0,0,,
(주)팬젠,222110,2020/12,0,0,,
(주)팬젠,222110,2021/12,0,0,,
(주)펄어비스,263750,2015/12,100,0,,
(주)펄어비스,263750,2017/06,1053,0,1053,0
(주)펄어비스,263750,2018/12,20000,20000,20000,20000
(주)펄어비스,263750,2019/12,0,30000,0,30000
(주)펄어비스,263750,2020/12,0,30000,0,84400
(주)펄어비스,263750,2021/12,35000,0,35000,0
(주)펨트론,168360,2012/12,,,,
(주)펨트론,168360,2013/12,,,,
(주)펨트론,168360,2014/12,,,,
(주)펨트론,168360,2015/12,,,,
(주)펨트론,168360,2016/12,,,,
(주)펨트론,168360,2017/12,,,,
(주)펨트론,168360,2018/12,,,,
(주)펨트론,168360,2019/12,,,,
(주)펨트론,168360,2020/12,6802,236,6858,315
(주)펨트론,168360,2021/12,6483,123,6483,208
(주)펩트론,087010,2011/12,,,,
(주)펩트론,087010,2012/12,,,,
(주)펩트론,087010,2013/12,1871,377,,
(주)펩트론,087010,2014/12,0,67,,
(주)펩트론,087010,2015/12,0,2200,,
(주)펩트론,087010,2016/12,0,0,,
(주)펩트론,087010,2017/12,0,0,,
(주)펩트론,087010,2018/12,0,2000,,
(주)펩트론,087010,2019/12,0,18,,
(주)펩트론,087010,2020/12,0,97,,
(주)펩트론,087010,2021/12,0,3000,,
(주)평산,089480,2011/12,166707,109184,304589,0
(주)포메탈,119500,2011/12,5790,835,,
(주)포메탈,119500,2012/12,5496,540,,
(주)포메탈,119500,2013/12,4095,755,,
(주)포메탈,119500,2014/12,3873,1554,,
(주)포메탈,119500,2015/12,2871,1185,,
(주)포메탈,119500,2016/12,0,1064,,
(주)포메탈,119500,2017/12,3000,661,,
(주)포메탈,119500,2018/12,2000,1514,,
(주)포메탈,119500,2019/12,3000,258,,
(주)포메탈,119500,2020/12,4500,2239,,
(주)포메탈,119500,2021/12,5200,239,,
(주)포바이포,389140,2020/12,0,1000,,
(주)포바이포,389140,2021/12,1000,400,,
(주)포스코아이씨티,022100,2011/12,0,2071,4312,2071
(주)포스코아이씨티,022100,2012/12,59000,56423,91681,58347
(주)포스코아이씨티,022100,2013/12,0,32121,64077,34157
(주)포스코아이씨티,022100,2014/12,30000,1639,91210,5422
(주)포스코아이씨티,022100,2015/12,0,0,704,0
(주)포스코아이씨티,022100,2016/12,0,0,2172,0
(주)포스코아이씨티,022100,2017/12,0,0,1678,0
(주)포스코아이씨티,022100,2018/12,0,0,1668,0
(주)포스코아이씨티,022100,2019/12,0,0,1386,0
(주)포스코아이씨티,022100,2020/12,0,0,983,0
(주)포스코아이씨티,022100,2021/12,0,0,711,0
(주)포스코엠텍,009520,2011/12,109410,174,139401,1530
(주)포스코엠텍,009520,2012/12,103212,236,158069,800
(주)포스코엠텍,009520,2013/12,144207,210,175644,210
(주)포스코엠텍,009520,2014/12,123669,2678,165732,23678
(주)포스코엠텍,009520,2015/12,72958,210,92209,210
(주)포스코엠텍,009520,2016/12,36656,210,51762,210
(주)포스코엠텍,009520,2017/12,27064,0,,
(주)포스코엠텍,009520,2018/12,0,0,,
(주)포스코엠텍,009520,2019/12,0,0,,
(주)포스코엠텍,009520,2020/12,0,0,,
(주)포스코엠텍,009520,2021/12,0,0,,
(주)포스코케미칼,003670,2011/12,0,50,2335,0
(주)포스코케미칼,003670,2012/12,0,0,0,828
(주)포스코케미칼,003670,2013/12,0,0,0,396
(주)포스코케미칼,003670,2014/12,0,50,0,16468
(주)포스코케미칼,003670,2015/12,0,0,0,18683
(주)포스코케미칼,003670,2016/12,0,0,0,5687
(주)포스코케미칼,003670,2017/12,0,50,0,5092
(주)포스코케미칼,003670,2018/12,0,0,0,4472
(주)포인트모바일,318020,2012/12,,,,
(주)포인트모바일,318020,2013/12,,,,
(주)포인트모바일,318020,2014/12,,,,
(주)포인트모바일,318020,2015/12,,,,
(주)포인트모바일,318020,2016/12,,,,
(주)포인트모바일,318020,2017/12,,,,
(주)포인트모바일,318020,2018/12,4400,285,4400,285
(주)포인트모바일,318020,2019/12,0,0,0,0
(주)포인트모바일,318020,2020/12,14000,0,14000,0
(주)포인트모바일,318020,2021/12,10000,0,10000,0
(주)포인트엔지니어링,176560,2011/12,,,,
(주)포인트엔지니어링,176560,2012/12,,,,
(주)포인트엔지니어링,176560,2013/12,,,,
(주)포인트엔지니어링,176560,2014/12,,,,
(주)포인트엔지니어링,176560,2015/12,,,,
(주)포인트엔지니어링,176560,2016/12,,,,
(주)포인트엔지니어링,256630,2016/12,,,,
(주)포인트엔지니어링,256630,2017/12,,,,
(주)포인트엔지니어링,176560,2017/12,3000,13000,3000,13000
(주)포인트엔지니어링,256630,2018/12,,,,
(주)포인트엔지니어링,176560,2018/12,11500,3432,11500,3432
(주)포인트엔지니어링,256630,2019/12,14000,2106,14000,2106
(주)포인트엔지니어링,256630,2020/12,13800,100,13800,100
(주)포인트엔지니어링,256630,2021/12,9500,400,9500,400
(주)포커스에이치엔에스,331380,2019/12,,,,
(주)포커스에이치엔에스,331380,2020/12,,,,
(주)포커스에이치엔에스,331380,2021/12,4800,72,,
(주)폭스소프트,354230,2018/12,,,,
(주)폭스소프트,354230,2019/12,,,,
(주)폭스소프트,354230,2020/12,1950,0,,
(주)폴라리스세원,234100,2011/12,,,,
(주)폴라리스세원,234100,2012/12,,,,
(주)폴라리스세원,234100,2013/12,,,,
(주)폴라리스세원,234100,2014/12,,,,
(주)폴라리스세원,234100,2015/12,3300,0,,
(주)폴라리스세원,234100,2016/12,4800,0,,
(주)폴라리스세원,234100,2017/12,2500,1224,,
(주)폴라리스세원,234100,2018/12,0,11186,,
(주)폴라리스세원,234100,2019/12,0,0,3088,120
(주)폴라리스세원,234100,2020/12,3000,232,3000,336
(주)폴라리스세원,234100,2021/12,3000,188,3000,374
(주)폴라리스오피스,041020,2011/12,0,0,100,0
(주)폴라리스오피스,041020,2012/12,0,0,0,2026
(주)폴라리스오피스,041020,2013/12,0,15901,0,18141
(주)폴라리스오피스,041020,2014/12,0,0,411,0
(주)폴라리스오피스,041020,2015/12,0,0,0,0
(주)폴라리스오피스,041020,2016/12,500,0,500,0
(주)폴라리스오피스,041020,2017/12,0,0,0,0
(주)폴라리스오피스,041020,2018/12,0,0,0,0
(주)폴라리스오피스,041020,2019/12,0,149,0,149
(주)폴라리스오피스,041020,2020/12,0,205,0,227
(주)폴라리스오피스,041020,2021/12,0,208,300,208
(주)폴라리스우노,114630,2011/12,3400,402,,
(주)폴라리스우노,114630,2012/12,7400,519,,
(주)폴라리스우노,114630,2013/12,7000,0,,
(주)폴라리스우노,114630,2014/12,2000,0,2000,0
(주)폴라리스우노,114630,2015/12,2000,0,2000,0
(주)폴라리스우노,114630,2016/12,0,0,0,0
(주)폴라리스우노,114630,2017/12,0,0,0,0
(주)폴라리스우노,114630,2018/12,0,0,0,0
(주)폴라리스우노,114630,2019/12,2000,0,2000,0
(주)폴라리스우노,114630,2020/12,0,0,0,0
(주)폴라리스우노,114630,2021/12,0,0,0,0
(주)폴리플러스,065610,2011/12,226,3233,655,4557
(주)푸드나무,290720,2017/12,0,0,0,0
(주)푸드나무,290720,2018/12,0,0,0,0
(주)푸드나무,290720,2019/12,0,0,0,0
(주)푸드나무,290720,2020/12,0,0,0,0
(주)푸드나무,290720,2021/12,0,0,0,0
(주)푸드웰,005670,2011/12,26888,81,35705,81
(주)푸드웰,005670,2012/12,24843,82,32334,82
(주)푸드웰,005670,2013/12,23275,74,30015,240
(주)푸드웰,005670,2014/12,22036,183,30766,394
(주)푸드웰,005670,2015/12,20700,156,34620,377
(주)푸드웰,005670,2016/12,24637,3156,43250,4161
(주)푸드웰,005670,2017/12,24155,3111,41772,4185
(주)푸드웰,005670,2018/12,22775,147,39511,2252
(주)푸드웰,005670,2019/12,19188,0,27308,1100
(주)푸드웰,005670,2020/12,18674,0,26674,1100
(주)푸드웰,005670,2021/12,17632,0,25632,2100
(주)푸른기술,094940,2011/12,12,0,,
(주)푸른기술,094940,2012/12,2177,0,2179,0
(주)푸른기술,094940,2013/12,3180,0,3180,0
(주)푸른기술,094940,2014/12,3188,0,,
(주)푸른기술,094940,2015/12,0,0,,
(주)푸른기술,094940,2016/12,0,0,,
(주)푸른기술,094940,2017/12,0,3680,,
(주)푸른기술,094940,2018/12,0,0,0,0
(주)푸른기술,094940,2019/12,0,0,0,0
(주)푸른기술,094940,2020/12,0,3680,0,3680
(주)푸른기술,094940,2021/12,0,97,0,97
(주)퓨런티어,370090,2019/12,0,0,,
(주)퓨런티어,370090,2020/12,0,0,,
(주)퓨런티어,370090,2021/12,0,0,,
(주)퓨얼셀파워,139170,2011/12,1215,264,,
(주)퓨얼셀파워,139170,2012/12,0,433,,
(주)퓨얼셀파워,139170,2013/12,0,108,,
(주)퓨전,195440,2015/12,2170,88,,
(주)퓨전,195440,2016/12,2141,2250,,
(주)퓨전,195440,2017/12,4862,387,,
(주)퓨전,195440,2018/12,4475,5398,,
(주)퓨전,195440,2019/12,0,0,2390,0
(주)퓨전,195440,2020/12,2400,0,4080,0
(주)퓨쳐켐,220100,2013/12,,,,
(주)퓨쳐켐,220100,2014/12,1240,2412,1240,234
(주)퓨쳐켐,220100,2015/12,1000,467,1000,467
(주)퓨쳐켐,220100,2016/12,1000,0,,
(주)퓨쳐켐,220100,2017/12,200,0,200,0
(주)퓨쳐켐,220100,2018/12,0,0,0,0
(주)퓨쳐켐,220100,2019/12,0,0,0,0
(주)퓨쳐켐,220100,2020/12,0,0,0,0
(주)퓨쳐켐,220100,2021/12,0,0,0,0
(주)프럼파스트,035200,2011/12,5597,1250,6658,1250
(주)프럼파스트,035200,2012/12,3833,251,4790,251
(주)프럼파스트,035200,2013/12,3786,971,5155,971
(주)프럼파스트,035200,2014/12,3754,406,5327,406
(주)프럼파스트,035200,2015/12,804,1792,1332,1792
(주)프럼파스트,035200,2016/12,1978,250,1978,250
(주)프럼파스트,035200,2017/12,1275,0,1275,0
(주)프럼파스트,035200,2018/12,1350,0,1350,0
(주)프럼파스트,035200,2019/12,95,0,95,0
(주)프럼파스트,035200,2020/12,200,0,200,0
(주)프럼파스트,035200,2021/12,514,0,514,0
(주)프렉코,082220,2011/12,6918,1429,,
(주)프렉코,082220,2012/12,10004,1068,,
(주)프렉코,082220,2013/12,6783,3108,,
(주)프렉코,082220,2014/12,4559,6850,,
(주)프로스테믹스,203690,2014/12,,,,
(주)프로스테믹스,203690,2015/12,0,0,0,0
(주)프로스테믹스,203690,2016/12,0,0,0,0
(주)프로스테믹스,203690,2017/12,0,0,0,0
(주)프로스테믹스,203690,2018/12,0,0,0,0
(주)프로스테믹스,203690,2019/12,0,286,0,286
(주)프로스테믹스,203690,2020/12,0,466,0,466
(주)프로스테믹스,203690,2021/12,3000,486,3000,486
(주)프로이천,321260,2019/12,,,,
(주)프로이천,321260,2020/12,,,,
(주)프로이천,321260,2021/12,0,179,0,179
(주)프로텍,053610,2011/12,0,0,,
(주)프로텍,053610,2012/12,0,0,0,0
(주)프로텍,053610,2013/12,2000,0,3306,301
(주)프로텍,053610,2014/12,0,0,2392,276
(주)프로텍,053610,2015/12,11000,0,13916,292
(주)프로텍,053610,2016/12,6000,0,9610,311
(주)프로텍,053610,2017/12,0,0,4197,47
(주)프로텍,053610,2018/12,0,3000,4553,3000
(주)프로텍,053610,2019/12,0,30,5168,44
(주)프로텍,053610,2020/12,0,21,4934,42
(주)프로텍,053610,2021/12,0,18,4636,136
(주)프롬바이오,377220,2016/12,,,,
(주)프롬바이오,377220,2017/12,,,,
(주)프롬바이오,377220,2018/12,,,,
(주)프롬바이오,377220,2019/12,,,,
(주)프롬바이오,377220,2020/12,1000,83,,
(주)프롬바이오,377220,2021/12,0,0,,
(주)프리엠스,053160,2011/12,264,200,264,200
(주)프리엠스,053160,2012/12,524,263,524,263
(주)프리엠스,053160,2013/12,96,263,96,263
(주)프리엠스,053160,2014/12,225,50,225,50
(주)프리엠스,053160,2015/12,22,0,22,0
(주)프리엠스,053160,2016/12,0,0,0,0
(주)프리엠스,053160,2017/12,0,0,0,0
(주)프리엠스,053160,2018/12,0,0,0,0
(주)프리엠스,053160,2019/12,142,0,142,0
(주)프리엠스,053160,2020/12,1,0,1,0
(주)프리엠스,053160,2021/12,484,0,484,0
(주)프리젠,060910,2011/12,4030,0,,
(주)프리젠,060910,2012/12,314,1069,,
(주)프리젠,060910,2013/12,777,490,,
(주)프리젠,060910,2014/12,1183,0,,
(주)프리젠,060910,2015/12,1181,0,,
(주)플라즈맵,405000,2021/12,3150,848,,
(주)플래스크,041590,2011/12,9097,444,,
(주)플래스크,041590,2012/12,4000,199,,
(주)플래스크,041590,2013/12,7000,0,,
(주)플래스크,041590,2014/12,5000,9041,,
(주)플래스크,041590,2015/12,5000,33151,15884,159
(주)플래스크,041590,2016/12,22593,0,28084,80
(주)플래스크,041590,2017/12,34474,2500,34474,2500
(주)플래스크,041590,2018/12,9200,0,9400,0
(주)플래스크,041590,2019/12,21128,368,21372,368
(주)플래스크,041590,2020/12,9578,0,9579,0
(주)플래스크,041590,2021/12,9578,0,9668,0
(주)플래티어,367000,2020/12,0,1150,,
(주)플래티어,367000,2021/12,0,0,,
(주)플랜티넷,075130,2011/12,0,0,2363,0
(주)플랜티넷,075130,2012/12,0,0,2756,0
(주)플랜티넷,075130,2013/12,0,0,1501,0
(주)플랜티넷,075130,2014/12,0,0,2425,0
(주)플랜티넷,075130,2015/12,0,0,2461,0
(주)플랜티넷,075130,2016/12,0,0,2140,0
(주)플랜티넷,075130,2017/12,0,0,1966,0
(주)플랜티넷,075130,2018/12,0,0,1749,0
(주)플랜티넷,075130,2019/12,0,0,1561,0
(주)플랜티넷,075130,2020/12,0,0,1535,0
(주)플랜티넷,075130,2021/12,0,0,1350,0
(주)플레이디,237820,2011/12,,,,
(주)플레이디,237820,2012/12,0,0,,
(주)플레이디,237820,2013/12,0,0,,
(주)플레이디,237820,2014/12,603,0,,
(주)플레이디,237820,2015/12,0,0,,
(주)플레이디,237820,2016/12,0,0,,
(주)플레이디,237820,2017/12,0,0,,
(주)플레이디,237820,2018/12,0,0,,
(주)플레이디,237820,2019/12,0,0,,
(주)플레이디,237820,2020/12,0,0,,
(주)플레이디,237820,2021/12,0,1207,,
(주)플레이위드,023770,2011/12,49667,126,49667,126
(주)플레이위드,023770,2012/12,0,847,0,847
(주)플레이위드,023770,2013/12,1467,3221,732,3221
(주)플레이위드,023770,2014/12,0,0,,
(주)플레이위드,023770,2015/12,0,2424,,
(주)플레이위드,023770,2016/12,0,0,,
(주)플레이위드,023770,2017/12,0,7507,,
(주)플레이위드,023770,2018/12,0,1563,,
(주)플레이위드,023770,2019/12,0,0,,
(주)플레이위드,023770,2020/12,0,0,,
(주)플레이위드,023770,2021/12,0,500,,
(주)플렉스컴,065270,2011/12,26413,953,32779,2485
(주)플렉스컴,065270,2012/12,14650,1018,41755,2453
(주)플렉스컴,065270,2013/12,25038,4133,108170,5545
(주)플렉스컴,065270,2014/12,48979,3620,175397,6719
(주)플렉스컴,065270,2015/12,29275,0,143671,18752
(주)플리토,300080,2016/12,,,,
(주)플리토,300080,2017/12,,,,
(주)플리토,300080,2018/12,0,0,0,0
